Time,ECG1,ECG2
2021-08-01 01:18:32.972,-0.14,-0.425
2021-08-01 01:18:32.976,-0.135,-0.415
2021-08-01 01:18:32.980,-0.13,-0.415
2021-08-01 01:18:32.984,-0.145,-0.42
2021-08-01 01:18:32.988,-0.14,-0.43
2021-08-01 01:18:32.992,-0.145,-0.42
2021-08-01 01:18:32.996,-0.12,-0.43
2021-08-01 01:18:33.000,-0.145,-0.43
2021-08-01 01:18:33.004,-0.135,-0.44
2021-08-01 01:18:33.008,-0.13,-0.445
2021-08-01 01:18:33.012,-0.125,-0.42
2021-08-01 01:18:33.016,-0.12,-0.425
2021-08-01 01:18:33.020,-0.125,-0.435
2021-08-01 01:18:33.024,-0.125,-0.435
2021-08-01 01:18:33.028,-0.13,-0.44
2021-08-01 01:18:33.032,-0.125,-0.435
2021-08-01 01:18:33.036,-0.12,-0.445
2021-08-01 01:18:33.040,-0.14,-0.43
2021-08-01 01:18:33.044,-0.12,-0.43
2021-08-01 01:18:33.048,-0.125,-0.45
2021-08-01 01:18:33.052,-0.125,-0.455
2021-08-01 01:18:33.056,-0.13,-0.435
2021-08-01 01:18:33.060,-0.12,-0.445
2021-08-01 01:18:33.064,-0.1,-0.445
2021-08-01 01:18:33.068,-0.12,-0.43
2021-08-01 01:18:33.072,-0.135,-0.42
2021-08-01 01:18:33.076,-0.115,-0.43
2021-08-01 01:18:33.080,-0.125,-0.44
2021-08-01 01:18:33.084,-0.13,-0.445
2021-08-01 01:18:33.088,-0.145,-0.44
2021-08-01 01:18:33.092,-0.135,-0.435
2021-08-01 01:18:33.096,-0.12,-0.43
2021-08-01 01:18:33.100,-0.12,-0.435
2021-08-01 01:18:33.104,-0.12,-0.43
2021-08-01 01:18:33.108,-0.13,-0.44
2021-08-01 01:18:33.112,-0.115,-0.43
2021-08-01 01:18:33.116,-0.12,-0.435
2021-08-01 01:18:33.120,-0.13,-0.43
2021-08-01 01:18:33.124,-0.135,-0.43
2021-08-01 01:18:33.128,-0.125,-0.455
2021-08-01 01:18:33.132,-0.12,-0.44
2021-08-01 01:18:33.136,-0.125,-0.425
2021-08-01 01:18:33.140,-0.135,-0.435
2021-08-01 01:18:33.144,-0.15,-0.445
2021-08-01 01:18:33.148,-0.125,-0.445
2021-08-01 01:18:33.152,-0.135,-0.435
2021-08-01 01:18:33.156,-0.145,-0.45
2021-08-01 01:18:33.160,-0.14,-0.445
2021-08-01 01:18:33.164,-0.145,-0.445
2021-08-01 01:18:33.168,-0.14,-0.455
2021-08-01 01:18:33.172,-0.135,-0.44
2021-08-01 01:18:33.176,-0.135,-0.44
2021-08-01 01:18:33.180,-0.135,-0.44
2021-08-01 01:18:33.184,-0.145,-0.455
2021-08-01 01:18:33.188,-0.145,-0.46
2021-08-01 01:18:33.192,-0.125,-0.455
2021-08-01 01:18:33.196,-0.14,-0.46
2021-08-01 01:18:33.200,-0.12,-0.44
2021-08-01 01:18:33.204,-0.125,-0.455
2021-08-01 01:18:33.208,-0.145,-0.445
2021-08-01 01:18:33.212,-0.13,-0.45
2021-08-01 01:18:33.216,-0.135,-0.44
2021-08-01 01:18:33.220,-0.15,-0.45
2021-08-01 01:18:33.224,-0.14,-0.455
2021-08-01 01:18:33.228,-0.145,-0.47
2021-08-01 01:18:33.232,-0.13,-0.45
2021-08-01 01:18:33.236,-0.14,-0.475
2021-08-01 01:18:33.240,-0.135,-0.46
2021-08-01 01:18:33.244,-0.145,-0.435
