Time,ECG1,ECG2
2021-08-19 12:34:35.788,0.395,1.495
2021-08-19 12:34:35.792,0.42,1.485
2021-08-19 12:34:35.796,0.42,1.515
2021-08-19 12:34:35.800,0.445,1.535
2021-08-19 12:34:35.804,0.46,1.555
2021-08-19 12:34:35.808,0.455,1.555
2021-08-19 12:34:35.812,0.45,1.605
2021-08-19 12:34:35.816,0.445,1.595
2021-08-19 12:34:35.820,0.425,1.6
2021-08-19 12:34:35.824,0.4,1.61
2021-08-19 12:34:35.828,0.405,1.63
2021-08-19 12:34:35.832,0.365,1.625
2021-08-19 12:34:35.836,0.35,1.585
2021-08-19 12:34:35.840,0.315,1.56
2021-08-19 12:34:35.844,0.27,1.54
2021-08-19 12:34:35.848,0.235,1.49
2021-08-19 12:34:35.852,0.18,1.455
2021-08-19 12:34:35.856,0.155,1.4
2021-08-19 12:34:35.860,0.115,1.33
2021-08-19 12:34:35.864,0.1,1.255
2021-08-19 12:34:35.868,0.06,1.18
2021-08-19 12:34:35.872,0.035,1.125
2021-08-19 12:34:35.876,-0.01,1.045
2021-08-19 12:34:35.880,-0.025,0.975
2021-08-19 12:34:35.884,-0.075,0.91
2021-08-19 12:34:35.888,-0.08,0.83
2021-08-19 12:34:35.892,-0.1,0.745
2021-08-19 12:34:35.896,-0.115,0.665
2021-08-19 12:34:35.900,-0.1,0.59
2021-08-19 12:34:35.904,-0.105,0.5
2021-08-19 12:34:35.908,-0.09,0.49
2021-08-19 12:34:35.912,-0.11,0.445
2021-08-19 12:34:35.916,-0.07,0.435
2021-08-19 12:34:35.920,-0.075,0.395
2021-08-19 12:34:35.924,-0.06,0.385
2021-08-19 12:34:35.928,-0.02,0.385
2021-08-19 12:34:35.932,0.005,0.385
2021-08-19 12:34:35.936,0.04,0.415
2021-08-19 12:34:35.940,0.065,0.395
2021-08-19 12:34:35.944,0.125,0.395
2021-08-19 12:34:35.948,0.115,0.395
2021-08-19 12:34:35.952,0.115,0.445
2021-08-19 12:34:35.956,0.12,0.505
2021-08-19 12:34:35.960,0.14,0.49
2021-08-19 12:34:35.964,0.21,0.44
2021-08-19 12:34:35.968,0.185,0.385
2021-08-19 12:34:35.972,0.005,0.31
2021-08-19 12:34:35.976,-0.345,0.195
2021-08-19 12:34:35.980,-0.865,-0.02
2021-08-19 12:34:35.984,-1.425,-0.345
2021-08-19 12:34:35.988,-1.82,-0.915
2021-08-19 12:34:35.992,-1.95,-1.8
2021-08-19 12:34:36.068,-0.175,-1.665
2021-08-19 12:34:36.072,-0.075,-1.21
2021-08-19 12:34:36.076,-0.045,-0.805
2021-08-19 12:34:36.080,-0.035,-0.485
2021-08-19 12:34:36.084,-0.025,-0.23
2021-08-19 12:34:36.088,-0.035,-0.02
2021-08-19 12:34:36.092,-0.025,0.205
2021-08-19 12:34:36.096,0.005,0.415
2021-08-19 12:34:36.100,0.035,0.58
2021-08-19 12:34:36.104,0.075,0.65
2021-08-19 12:34:36.108,0.075,0.695
2021-08-19 12:34:36.112,0.095,0.735
2021-08-19 12:34:36.116,0.12,0.78
2021-08-19 12:34:36.120,0.15,0.825
2021-08-19 12:34:36.124,0.24,0.86
