Time,ECG1,ECG2
2021-08-19 02:23:12.000,0.005,-0.195
2021-08-19 02:23:12.000,-0.03,-0.21
2021-08-19 02:23:12.000,-0.01,-0.225
2021-08-19 02:23:12.000,-0.005,-0.23
2021-08-19 02:23:12.000,-0.015,-0.225
2021-08-19 02:23:13.000,-0.005,-0.205
2021-08-19 02:23:13.000,0.01,-0.22
2021-08-19 02:23:13.000,0.02,-0.22
2021-08-19 02:23:13.000,0.005,-0.225
2021-08-19 02:23:14.000,0.01,-0.22
2021-08-19 02:23:14.000,0.01,-0.245
2021-08-19 02:23:14.000,0.015,-0.23
2021-08-19 02:23:14.000,0.03,-0.25
2021-08-19 02:23:15.000,0.025,-0.23
2021-08-19 02:23:15.000,0.04,-0.235
2021-08-19 02:23:15.000,0.04,-0.25
2021-08-19 02:23:15.000,0.05,-0.25
2021-08-19 02:23:16.000,0.055,-0.25
2021-08-19 02:23:16.000,0.05,-0.225
2021-08-19 02:23:16.000,0.03,-0.265
2021-08-19 02:23:16.000,0.03,-0.26
2021-08-19 02:23:17.000,0.02,-0.265
2021-08-19 02:23:17.000,0.03,-0.26
2021-08-19 02:23:17.000,0.025,-0.25
2021-08-19 02:23:17.000,0.05,-0.26
2021-08-19 02:23:18.000,0.02,-0.23
2021-08-19 02:23:18.000,0.04,-0.255
2021-08-19 02:23:18.000,0.03,-0.26
2021-08-19 02:23:18.000,0.035,-0.25
2021-08-19 02:23:18.000,0.03,-0.26
2021-08-19 02:23:19.000,0.06,-0.26
2021-08-19 02:23:19.000,0.05,-0.24
2021-08-19 02:23:19.000,0.055,-0.25
2021-08-19 02:23:19.000,0.035,-0.25
2021-08-19 02:23:20.000,0.015,-0.25
2021-08-19 02:23:20.000,0.02,-0.24
2021-08-19 02:23:20.000,0.03,-0.26
2021-08-19 02:23:20.000,0.035,-0.235
2021-08-19 02:23:21.000,0.04,-0.26
2021-08-19 02:23:21.000,0.04,-0.26
2021-08-19 02:23:21.000,0.015,-0.235
2021-08-19 02:23:21.000,0.01,-0.255
2021-08-19 02:23:22.000,0.01,-0.25
2021-08-19 02:23:22.000,0.03,-0.265
2021-08-19 02:23:22.000,0.02,-0.265
2021-08-19 02:23:22.000,0.01,-0.245
2021-08-19 02:23:23.000,0.015,-0.255
2021-08-19 02:23:23.000,0.015,-0.25
2021-08-19 02:23:23.000,0.02,-0.275
2021-08-19 02:23:23.000,0.015,-0.24
2021-08-19 02:23:24.000,0.005,-0.24
2021-08-19 02:23:24.000,0.02,-0.275
2021-08-19 02:23:24.000,0.01,-0.25
2021-08-19 02:23:24.000,0.01,-0.26
2021-08-19 02:23:24.000,0.005,-0.24
2021-08-19 02:23:25.000,0.03,-0.265
2021-08-19 02:23:25.000,0.015,-0.26
2021-08-19 02:23:25.000,0.03,-0.245
2021-08-19 02:23:25.000,0.01,-0.245
2021-08-19 02:23:26.000,0.0,-0.245
2021-08-19 02:23:26.000,0.01,-0.245
2021-08-19 02:23:26.000,0.02,-0.245
2021-08-19 02:23:26.000,0.0,-0.25
2021-08-19 02:23:27.000,0.005,-0.255
2021-08-19 02:23:27.000,0.0,-0.265
2021-08-19 02:23:27.000,0.0,-0.265
2021-08-19 02:23:27.000,-0.01,-0.25
2021-08-19 02:23:28.000,-0.02,-0.24
2021-08-19 02:23:28.000,-0.01,-0.25
2021-08-19 02:23:28.000,0.0,-0.26
2021-08-19 02:23:28.000,-0.01,-0.265
2021-08-19 02:23:29.000,-0.025,-0.24
2021-08-19 02:23:29.000,0.005,-0.245
2021-08-19 02:23:29.000,0.0,-0.24
2021-08-19 02:23:29.000,0.01,-0.255
