Time,ECG1,ECG2
2021-08-19 23:37:58.576,-0.13,-0.395
2021-08-19 23:37:58.580,-0.105,-0.385
2021-08-19 23:37:58.584,-0.13,-0.395
2021-08-19 23:37:58.588,-0.12,-0.395
2021-08-19 23:37:58.592,-0.11,-0.385
2021-08-19 23:37:58.596,-0.13,-0.375
2021-08-19 23:37:58.600,-0.14,-0.375
2021-08-19 23:37:58.604,-0.125,-0.39
2021-08-19 23:37:58.608,-0.1,-0.37
2021-08-19 23:37:58.612,-0.1,-0.365
2021-08-19 23:37:58.616,-0.095,-0.355
2021-08-19 23:37:58.620,-0.11,-0.385
2021-08-19 23:37:58.624,-0.115,-0.38
2021-08-19 23:37:58.628,-0.1,-0.37
2021-08-19 23:37:58.632,-0.11,-0.37
2021-08-19 23:37:58.636,-0.12,-0.355
2021-08-19 23:37:58.640,-0.105,-0.365
2021-08-19 23:37:58.644,-0.1,-0.375
2021-08-19 23:37:58.648,-0.105,-0.36
2021-08-19 23:37:58.652,-0.1,-0.34
2021-08-19 23:37:58.656,-0.11,-0.36
2021-08-19 23:37:58.660,-0.1,-0.36
2021-08-19 23:37:58.664,-0.12,-0.35
2021-08-19 23:37:58.668,-0.105,-0.37
2021-08-19 23:37:58.672,-0.11,-0.36
2021-08-19 23:37:58.676,-0.13,-0.355
2021-08-19 23:37:58.680,-0.125,-0.365
2021-08-19 23:37:58.684,-0.135,-0.355
2021-08-19 23:37:58.688,-0.145,-0.365
2021-08-19 23:37:58.692,-0.135,-0.36
2021-08-19 23:37:58.696,-0.135,-0.345
2021-08-19 23:37:58.700,-0.135,-0.345
2021-08-19 23:37:58.704,-0.15,-0.36
2021-08-19 23:37:58.708,-0.14,-0.355
2021-08-19 23:37:58.712,-0.125,-0.34
2021-08-19 23:37:58.716,-0.125,-0.34
2021-08-19 23:37:58.720,-0.09,-0.335
2021-08-19 23:37:58.724,-0.105,-0.32
2021-08-19 23:37:58.728,-0.1,-0.345
2021-08-19 23:37:58.732,-0.09,-0.33
2021-08-19 23:37:58.736,-0.07,-0.305
2021-08-19 23:37:58.740,-0.055,-0.285
2021-08-19 23:37:58.744,-0.05,-0.27
2021-08-19 23:37:58.748,-0.045,-0.255
2021-08-19 23:37:58.752,-0.03,-0.255
2021-08-19 23:37:58.756,-0.05,-0.26
2021-08-19 23:37:58.760,-0.04,-0.27
2021-08-19 23:37:58.764,-0.06,-0.25
2021-08-19 23:37:58.768,-0.03,-0.26
2021-08-19 23:37:58.772,-0.03,-0.305
2021-08-19 23:37:58.776,-0.01,-0.335
2021-08-19 23:37:58.780,-0.065,-0.32
2021-08-19 23:37:58.784,-0.1,-0.3
2021-08-19 23:37:58.788,-0.13,-0.31
2021-08-19 23:37:58.792,-0.17,-0.275
2021-08-19 23:37:58.796,-0.185,-0.305
2021-08-19 23:37:58.800,-0.2,-0.29
2021-08-19 23:37:58.804,-0.225,-0.27
2021-08-19 23:37:58.808,-0.24,-0.28
2021-08-19 23:37:58.812,-0.215,-0.25
2021-08-19 23:37:58.816,-0.21,-0.245
2021-08-19 23:37:58.820,-0.2,-0.24
2021-08-19 23:37:58.824,-0.205,-0.245
2021-08-19 23:37:58.828,-0.2,-0.225
2021-08-19 23:37:58.832,-0.2,-0.215
2021-08-19 23:37:58.836,-0.19,-0.235
2021-08-19 23:37:58.840,-0.19,-0.24
2021-08-19 23:37:58.844,-0.185,-0.24
2021-08-19 23:37:58.848,-0.165,-0.23
2021-08-19 23:37:58.852,-0.19,-0.225
2021-08-19 23:37:58.856,-0.195,-0.215
2021-08-19 23:37:58.860,-0.165,-0.21
2021-08-19 23:37:58.864,-0.19,-0.215
2021-08-19 23:37:58.868,-0.16,-0.21
2021-08-19 23:37:58.872,-0.175,-0.2
2021-08-19 23:37:58.876,-0.16,-0.2
2021-08-19 23:37:58.880,-0.185,-0.22
2021-08-19 23:37:58.884,-0.185,-0.205
2021-08-19 23:37:58.888,-0.15,-0.22
2021-08-19 23:37:58.892,-0.135,-0.19
2021-08-19 23:37:58.896,-0.08,-0.2
2021-08-19 23:37:58.900,-0.01,-0.21
2021-08-19 23:37:58.904,0.085,-0.21
2021-08-19 23:37:58.908,0.175,-0.22
2021-08-19 23:37:58.912,0.24,-0.245
2021-08-19 23:37:58.916,0.27,-0.29
2021-08-19 23:37:58.920,0.295,-0.29
2021-08-19 23:37:58.924,0.285,-0.265
2021-08-19 23:37:58.928,0.225,-0.29
2021-08-19 23:37:58.932,0.21,-0.345
2021-08-19 23:37:58.936,0.345,-0.445
2021-08-19 23:37:58.940,0.605,-0.64
2021-08-19 23:37:58.944,0.94,-0.895
2021-08-19 23:37:58.948,1.255,-1.15
2021-08-19 23:37:58.952,1.38,-1.32
2021-08-19 23:37:58.956,1.18,-1.25
