Time,ECG1,ECG2
2021-08-19 16:30:31.768,-0.155,0.08
2021-08-19 16:30:31.772,-0.145,0.115
2021-08-19 16:30:31.776,-0.135,0.165
2021-08-19 16:30:31.780,-0.11,0.185
2021-08-19 16:30:31.784,-0.085,0.115
2021-08-19 16:30:31.788,-0.115,0.09
2021-08-19 16:30:31.792,-0.135,0.14
2021-08-19 16:30:31.796,-0.1,0.18
2021-08-19 16:30:31.800,-0.1,0.13
2021-08-19 16:30:31.804,-0.12,0.055
2021-08-19 16:30:31.808,-0.1,0.105
2021-08-19 16:30:31.812,-0.095,0.2
2021-08-19 16:30:31.816,-0.11,0.195
2021-08-19 16:30:31.820,-0.125,0.105
2021-08-19 16:30:31.824,-0.145,0.135
2021-08-19 16:30:31.828,-0.15,0.25
2021-08-19 16:30:31.832,-0.115,0.285
2021-08-19 16:30:31.836,-0.055,0.19
2021-08-19 16:30:31.840,-0.015,0.085
2021-08-19 16:30:31.844,0.0,-0.075
2021-08-19 16:30:31.848,0.05,-0.09
2021-08-19 16:30:31.852,0.09,0.08
2021-08-19 16:30:31.856,0.06,0.165
2021-08-19 16:30:31.860,0.08,0.09
2021-08-19 16:30:31.864,0.13,-0.01
2021-08-19 16:30:31.868,0.145,0.015
2021-08-19 16:30:31.872,0.13,0.115
2021-08-19 16:30:31.876,0.12,0.13
2021-08-19 16:30:31.880,0.12,0.075
2021-08-19 16:30:31.884,0.12,0.065
2021-08-19 16:30:31.888,0.135,0.11
2021-08-19 16:30:31.892,0.11,0.15
2021-08-19 16:30:31.896,0.11,0.1
2021-08-19 16:30:31.900,0.085,0.085
2021-08-19 16:30:31.904,0.085,0.155
2021-08-19 16:30:31.908,0.05,0.28
2021-08-19 16:30:31.912,0.015,0.275
2021-08-19 16:30:31.916,0.065,0.16
2021-08-19 16:30:31.920,0.065,0.165
2021-08-19 16:30:31.924,0.035,0.215
2021-08-19 16:30:31.928,0.05,0.215
2021-08-19 16:30:31.932,0.08,0.115
2021-08-19 16:30:31.936,0.065,0.045
2021-08-19 16:30:31.940,0.06,0.09
2021-08-19 16:30:31.944,0.04,0.22
2021-08-19 16:30:31.948,-0.005,0.315
2021-08-19 16:30:31.952,-0.12,0.34
2021-08-19 16:30:31.956,-0.16,0.21
2021-08-19 16:30:31.960,0.045,0.06
2021-08-19 16:30:31.964,0.8,-0.04
2021-08-19 16:30:31.968,1.67,-0.16
2021-08-19 16:30:31.980,1.84,-0.565
2021-08-19 16:30:31.984,0.67,-0.295
2021-08-19 16:30:31.988,-0.31,-0.04
2021-08-19 16:30:31.992,-0.545,0.195
2021-08-19 16:30:31.996,-0.47,0.41
2021-08-19 16:30:32.000,-0.39,0.415
2021-08-19 16:30:32.004,-0.335,0.32
2021-08-19 16:30:32.008,-0.15,0.255
2021-08-19 16:30:32.012,0.02,0.245
2021-08-19 16:30:32.016,0.005,0.14
2021-08-19 16:30:32.020,-0.045,0.125
2021-08-19 16:30:32.024,-0.09,0.175
2021-08-19 16:30:32.028,-0.14,0.27
2021-08-19 16:30:32.032,-0.115,0.285
2021-08-19 16:30:32.036,-0.02,0.215
2021-08-19 16:30:32.040,0.005,0.16
2021-08-19 16:30:32.044,0.0,0.165
2021-08-19 16:30:32.048,-0.005,0.19
2021-08-19 16:30:32.052,-0.025,0.22
2021-08-19 16:30:32.056,-0.045,0.205
2021-08-19 16:30:32.060,-0.025,0.185
2021-08-19 16:30:32.064,0.0,0.19
2021-08-19 16:30:32.068,-0.015,0.21
2021-08-19 16:30:32.072,-0.02,0.185
2021-08-19 16:30:32.076,-0.015,0.155
2021-08-19 16:30:32.080,-0.025,0.185
2021-08-19 16:30:32.084,-0.03,0.185
2021-08-19 16:30:32.088,-0.02,0.195
2021-08-19 16:30:32.092,-0.03,0.23
2021-08-19 16:30:32.096,-0.03,0.22
2021-08-19 16:30:32.100,-0.015,0.205
2021-08-19 16:30:32.104,-0.005,0.275
2021-08-19 16:30:32.108,-0.005,0.2
2021-08-19 16:30:32.112,0.015,0.035
2021-08-19 16:30:32.116,0.045,0.05
2021-08-19 16:30:32.120,0.04,0.14
2021-08-19 16:30:32.124,0.01,0.205
2021-08-19 16:30:32.128,0.055,0.17
2021-08-19 16:30:32.132,0.045,0.085
2021-08-19 16:30:32.136,0.05,0.04
2021-08-19 16:30:32.140,0.085,0.13
2021-08-19 16:30:32.144,0.08,0.145
2021-08-19 16:30:32.148,0.06,0.135
2021-08-19 16:30:32.152,0.07,0.205
2021-08-19 16:30:32.156,0.07,0.27
2021-08-19 16:30:32.160,0.07,0.155
2021-08-19 16:30:32.164,0.065,0.04
2021-08-19 16:30:32.168,0.08,0.05
2021-08-19 16:30:32.172,0.105,0.145
2021-08-19 16:30:32.176,0.125,0.17
2021-08-19 16:30:32.180,0.14,0.155
2021-08-19 16:30:32.184,0.155,0.11
