Time,ECG1,ECG2
2021-08-19 19:10:31.572,-0.56,0.21
2021-08-19 19:10:31.576,-0.555,0.175
2021-08-19 19:10:31.580,-0.555,0.16
2021-08-19 19:10:31.584,-0.535,0.125
2021-08-19 19:10:31.588,-0.53,0.12
2021-08-19 19:10:31.592,-0.52,0.1
2021-08-19 19:10:31.596,-0.485,0.075
2021-08-19 19:10:31.600,-0.445,0.075
2021-08-19 19:10:31.604,-0.445,0.06
2021-08-19 19:10:31.608,-0.44,0.04
2021-08-19 19:10:31.612,-0.41,0.03
2021-08-19 19:10:31.616,-0.395,0.025
2021-08-19 19:10:31.620,-0.405,0.0
2021-08-19 19:10:31.624,-0.39,-0.01
2021-08-19 19:10:31.628,-0.38,-0.02
2021-08-19 19:10:31.632,-0.355,-0.03
2021-08-19 19:10:31.636,-0.35,-0.03
2021-08-19 19:10:31.640,-0.345,-0.04
2021-08-19 19:10:31.644,-0.345,-0.06
2021-08-19 19:10:31.648,-0.34,-0.055
2021-08-19 19:10:31.652,-0.34,-0.04
2021-08-19 19:10:31.656,-0.355,-0.05
2021-08-19 19:10:31.660,-0.33,-0.055
2021-08-19 19:10:31.664,-0.34,-0.06
2021-08-19 19:10:31.668,-0.34,-0.045
2021-08-19 19:10:31.672,-0.31,-0.06
2021-08-19 19:10:31.676,-0.31,-0.07
2021-08-19 19:10:31.680,-0.31,-0.055
2021-08-19 19:10:31.684,-0.3,-0.095
2021-08-19 19:10:31.688,-0.3,-0.075
2021-08-19 19:10:31.692,-0.265,-0.055
2021-08-19 19:10:31.696,-0.25,-0.075
2021-08-19 19:10:31.700,-0.22,-0.06
2021-08-19 19:10:31.704,-0.19,-0.03
2021-08-19 19:10:31.708,-0.18,-0.035
2021-08-19 19:10:31.712,-0.14,-0.015
2021-08-19 19:10:31.716,-0.095,0.005
2021-08-19 19:10:31.720,-0.01,0.03
2021-08-19 19:10:31.724,0.09,0.05
2021-08-19 19:10:31.728,0.15,0.07
2021-08-19 19:10:31.732,0.24,0.045
2021-08-19 19:10:31.736,0.28,0.03
2021-08-19 19:10:31.740,0.26,-0.015
2021-08-19 19:10:31.744,0.22,-0.08
2021-08-19 19:10:31.748,0.145,-0.16
2021-08-19 19:10:31.752,0.0,-0.28
2021-08-19 19:10:31.756,-0.055,-0.455
2021-08-19 19:10:31.760,0.035,-0.655
2021-08-19 19:10:31.764,0.295,-0.935
2021-08-19 19:10:31.768,0.585,-1.27
2021-08-19 19:10:31.772,0.855,-1.595
2021-08-19 19:10:31.776,0.975,-1.855
2021-08-19 19:10:31.780,0.88,-1.81
2021-08-19 19:10:31.784,0.55,-1.54
2021-08-19 19:10:31.788,0.135,-1.045
2021-08-19 19:10:31.792,-0.125,-0.58
2021-08-19 19:10:31.796,-0.24,-0.275
2021-08-19 19:10:31.800,-0.295,-0.12
2021-08-19 19:10:31.804,-0.33,0.0
2021-08-19 19:10:31.808,-0.35,0.055
2021-08-19 19:10:31.812,-0.37,0.11
2021-08-19 19:10:31.816,-0.385,0.115
2021-08-19 19:10:31.820,-0.4,0.125
2021-08-19 19:10:31.824,-0.4,0.13
2021-08-19 19:10:31.828,-0.41,0.11
2021-08-19 19:10:31.832,-0.41,0.13
2021-08-19 19:10:31.836,-0.41,0.115
2021-08-19 19:10:31.840,-0.435,0.11
2021-08-19 19:10:31.844,-0.415,0.115
2021-08-19 19:10:31.848,-0.445,0.115
2021-08-19 19:10:31.852,-0.445,0.12
2021-08-19 19:10:31.856,-0.44,0.145
2021-08-19 19:10:31.860,-0.45,0.15
2021-08-19 19:10:31.864,-0.45,0.125
2021-08-19 19:10:31.868,-0.46,0.145
2021-08-19 19:10:31.872,-0.47,0.14
2021-08-19 19:10:31.876,-0.49,0.155
2021-08-19 19:10:31.880,-0.475,0.14
2021-08-19 19:10:31.884,-0.45,0.13
2021-08-19 19:10:31.888,-0.47,0.165
2021-08-19 19:10:31.892,-0.45,0.19
2021-08-19 19:10:31.896,-0.44,0.19
2021-08-19 19:10:31.900,-0.445,0.185
2021-08-19 19:10:31.904,-0.45,0.185
2021-08-19 19:10:31.908,-0.44,0.215
2021-08-19 19:10:31.912,-0.43,0.205
2021-08-19 19:10:31.916,-0.43,0.215
2021-08-19 19:10:31.920,-0.39,0.23
2021-08-19 19:10:31.924,-0.355,0.245
