Time,ECG1,ECG2
2021-08-01 02:23:48.984,0.07,-0.205
2021-08-01 02:23:48.988,0.08,-0.225
2021-08-01 02:23:48.992,0.07,-0.22
2021-08-01 02:23:48.996,0.065,-0.225
2021-08-01 02:23:49.000,0.07,-0.235
2021-08-01 02:23:49.004,0.075,-0.22
2021-08-01 02:23:49.008,0.085,-0.24
2021-08-01 02:23:49.012,0.085,-0.23
2021-08-01 02:23:49.016,0.06,-0.23
2021-08-01 02:23:49.020,0.065,-0.235
2021-08-01 02:23:49.024,0.065,-0.24
2021-08-01 02:23:49.028,0.075,-0.255
2021-08-01 02:23:49.032,0.065,-0.26
2021-08-01 02:23:49.036,0.055,-0.25
2021-08-01 02:23:49.040,0.065,-0.25
2021-08-01 02:23:49.044,0.055,-0.24
2021-08-01 02:23:49.048,0.075,-0.245
2021-08-01 02:23:49.052,0.07,-0.25
2021-08-01 02:23:49.056,0.065,-0.26
2021-08-01 02:23:49.060,0.07,-0.255
2021-08-01 02:23:49.064,0.07,-0.25
2021-08-01 02:23:49.068,0.065,-0.25
2021-08-01 02:23:49.072,0.07,-0.27
2021-08-01 02:23:49.076,0.065,-0.27
2021-08-01 02:23:49.080,0.065,-0.26
2021-08-01 02:23:49.084,0.05,-0.255
2021-08-01 02:23:49.088,0.055,-0.265
2021-08-01 02:23:49.092,0.08,-0.26
2021-08-01 02:23:49.096,0.065,-0.27
2021-08-01 02:23:49.100,0.075,-0.26
2021-08-01 02:23:49.104,0.07,-0.245
2021-08-01 02:23:49.108,0.075,-0.195
2021-08-01 02:23:49.112,0.055,-0.175
2021-08-01 02:23:49.116,0.08,-0.175
2021-08-01 02:23:49.120,0.1,-0.145
2021-08-01 02:23:49.124,0.1,-0.12
2021-08-01 02:23:49.128,0.115,-0.105
2021-08-01 02:23:49.132,0.14,-0.08
2021-08-01 02:23:49.136,0.14,-0.1
2021-08-01 02:23:49.140,0.125,-0.11
2021-08-01 02:23:49.144,0.12,-0.13
2021-08-01 02:23:49.148,0.105,-0.145
2021-08-01 02:23:49.152,0.095,-0.185
2021-08-01 02:23:49.156,0.085,-0.24
2021-08-01 02:23:49.160,0.075,-0.295
2021-08-01 02:23:49.164,0.045,-0.29
2021-08-01 02:23:49.168,0.025,-0.3
2021-08-01 02:23:49.172,0.0,-0.285
2021-08-01 02:23:49.176,0.015,-0.27
2021-08-01 02:23:49.180,0.015,-0.275
2021-08-01 02:23:49.184,0.02,-0.285
2021-08-01 02:23:49.188,0.045,-0.285
2021-08-01 02:23:49.192,0.075,-0.315
