Time,ECG1,ECG2
2021-08-19 15:50:01.396,-0.07,-0.01
2021-08-19 15:50:01.400,-0.115,-0.02
2021-08-19 15:50:01.404,-0.155,-0.015
2021-08-19 15:50:01.408,-0.11,-0.01
2021-08-19 15:50:01.412,-0.09,0.0
2021-08-19 15:50:01.416,-0.04,-0.05
2021-08-19 15:50:01.420,-0.035,-0.075
2021-08-19 15:50:01.424,-0.055,-0.12
2021-08-19 15:50:01.428,-0.09,-0.11
2021-08-19 15:50:01.432,-0.08,-0.145
2021-08-19 15:50:01.436,-0.065,-0.185
2021-08-19 15:50:01.440,-0.085,-0.195
2021-08-19 15:50:01.444,-0.09,-0.22
2021-08-19 15:50:01.448,-0.105,-0.255
2021-08-19 15:50:01.452,-0.125,-0.275
2021-08-19 15:50:01.456,-0.095,-0.24
2021-08-19 15:50:01.460,-0.07,-0.265
2021-08-19 15:50:01.464,-0.1,-0.265
2021-08-19 15:50:01.468,-0.175,-0.29
2021-08-19 15:50:01.472,-0.19,-0.285
2021-08-19 15:50:01.476,-0.185,-0.285
2021-08-19 15:50:01.480,-0.21,-0.27
2021-08-19 15:50:01.484,-0.215,-0.3
2021-08-19 15:50:01.488,-0.225,-0.3
2021-08-19 15:50:01.492,-0.235,-0.34
2021-08-19 15:50:01.496,-0.23,-0.355
2021-08-19 15:50:01.500,-0.215,-0.36
2021-08-19 15:50:01.504,-0.22,-0.35
2021-08-19 15:50:01.508,-0.25,-0.34
2021-08-19 15:50:01.512,-0.285,-0.335
2021-08-19 15:50:01.516,-0.345,-0.365
2021-08-19 15:50:01.520,-0.355,-0.35
2021-08-19 15:50:01.524,-0.28,-0.33
2021-08-19 15:50:01.528,-0.22,-0.335
2021-08-19 15:50:01.532,-0.25,-0.31
2021-08-19 15:50:01.536,-0.24,-0.35
2021-08-19 15:50:01.540,-0.215,-0.38
2021-08-19 15:50:01.544,-0.16,-0.345
2021-08-19 15:50:01.548,-0.145,-0.325
2021-08-19 15:50:01.552,-0.24,-0.33
2021-08-19 15:50:01.556,-0.28,-0.325
2021-08-19 15:50:01.560,-0.245,-0.33
2021-08-19 15:50:01.564,-0.24,-0.33
2021-08-19 15:50:01.568,-0.28,-0.31
2021-08-19 15:50:01.572,-0.335,-0.315
2021-08-19 15:50:01.576,-0.335,-0.33
2021-08-19 15:50:01.580,-0.335,-0.345
2021-08-19 15:50:01.584,-0.315,-0.33
2021-08-19 15:50:01.588,-0.275,-0.355
2021-08-19 15:50:01.592,-0.26,-0.345
2021-08-19 15:50:01.596,-0.26,-0.355
2021-08-19 15:50:01.600,-0.235,-0.33
2021-08-19 15:50:01.604,-0.185,-0.32
2021-08-19 15:50:01.608,-0.195,-0.325
2021-08-19 15:50:01.612,-0.26,-0.31
2021-08-19 15:50:01.616,-0.25,-0.34
2021-08-19 15:50:01.620,-0.1,-0.345
2021-08-19 15:50:01.624,0.02,-0.315
2021-08-19 15:50:01.628,-0.175,-0.315
2021-08-19 15:50:01.632,-0.405,-0.34
2021-08-19 15:50:01.636,-0.415,-0.355
2021-08-19 15:50:01.640,-0.23,-0.355
2021-08-19 15:50:01.644,-0.155,-0.36
2021-08-19 15:50:01.648,-0.19,-0.385
2021-08-19 15:50:01.652,-0.125,-0.385
2021-08-19 15:50:01.656,0.05,-0.26
2021-08-19 15:50:01.660,0.19,-0.125
2021-08-19 15:50:01.664,0.355,0.105
2021-08-19 15:50:01.668,0.595,0.35
2021-08-19 15:50:01.672,0.345,0.455
2021-08-19 15:50:01.676,-0.08,0.305
2021-08-19 15:50:01.680,-0.365,0.095
2021-08-19 15:50:01.684,-0.66,-0.09
2021-08-19 15:50:01.688,-1.0,-0.2
2021-08-19 15:50:01.692,-1.195,-0.235
2021-08-19 15:50:01.696,-1.225,-0.185
2021-08-19 15:50:01.700,-1.015,-0.19
2021-08-19 15:50:01.704,-0.795,-0.22
2021-08-19 15:50:01.708,-0.62,-0.285
2021-08-19 15:50:01.712,-0.505,-0.305
2021-08-19 15:50:01.716,-0.45,-0.335
2021-08-19 15:50:01.720,-0.38,-0.36
2021-08-19 15:50:01.724,-0.29,-0.4
2021-08-19 15:50:01.728,-0.18,-0.4
2021-08-19 15:50:01.732,-0.09,-0.37
2021-08-19 15:50:01.736,-0.11,-0.33
2021-08-19 15:50:01.740,-0.205,-0.35
2021-08-19 15:50:01.744,-0.195,-0.375
