Time,ECG1,ECG2
2021-08-19 23:23:42.264,-0.415,0.235
2021-08-19 23:23:42.268,-0.45,0.235
2021-08-19 23:23:42.272,-0.435,0.255
2021-08-19 23:23:42.276,-0.435,0.235
2021-08-19 23:23:42.280,-0.445,0.245
2021-08-19 23:23:42.284,-0.45,0.22
2021-08-19 23:23:42.288,-0.45,0.22
2021-08-19 23:23:42.292,-0.47,0.23
2021-08-19 23:23:42.296,-0.465,0.24
2021-08-19 23:23:42.300,-0.46,0.225
2021-08-19 23:23:42.304,-0.47,0.21
2021-08-19 23:23:42.308,-0.485,0.225
2021-08-19 23:23:42.312,-0.475,0.2
2021-08-19 23:23:42.316,-0.475,0.2
2021-08-19 23:23:42.320,-0.485,0.205
2021-08-19 23:23:42.324,-0.49,0.195
2021-08-19 23:23:42.328,-0.51,0.195
2021-08-19 23:23:42.332,-0.5,0.205
2021-08-19 23:23:42.336,-0.5,0.195
2021-08-19 23:23:42.340,-0.475,0.2
2021-08-19 23:23:42.344,-0.48,0.19
2021-08-19 23:23:42.348,-0.495,0.22
2021-08-19 23:23:42.352,-0.5,0.2
2021-08-19 23:23:42.356,-0.48,0.215
2021-08-19 23:23:42.360,-0.48,0.185
2021-08-19 23:23:42.364,-0.46,0.2
2021-08-19 23:23:42.368,-0.495,0.21
2021-08-19 23:23:42.372,-0.48,0.2
2021-08-19 23:23:42.376,-0.46,0.205
2021-08-19 23:23:42.380,-0.465,0.2
2021-08-19 23:23:42.384,-0.47,0.23
2021-08-19 23:23:42.388,-0.46,0.22
2021-08-19 23:23:42.392,-0.46,0.205
2021-08-19 23:23:42.396,-0.475,0.21
2021-08-19 23:23:42.400,-0.475,0.23
2021-08-19 23:23:42.404,-0.475,0.195
2021-08-19 23:23:42.408,-0.45,0.21
2021-08-19 23:23:42.412,-0.46,0.21
2021-08-19 23:23:42.416,-0.47,0.185
2021-08-19 23:23:42.420,-0.47,0.18
2021-08-19 23:23:42.424,-0.495,0.2
2021-08-19 23:23:42.428,-0.47,0.195
2021-08-19 23:23:42.432,-0.46,0.2
2021-08-19 23:23:42.436,-0.475,0.175
2021-08-19 23:23:42.440,-0.46,0.185
2021-08-19 23:23:42.444,-0.475,0.17
2021-08-19 23:23:42.448,-0.47,0.19
