Time,ECG1,ECG2
2021-08-19 00:27:35,0.02,-0.155
2021-08-19 00:27:35,0.02,-0.155
2021-08-19 00:27:35,0.005,-0.14
2021-08-19 00:27:35,0.005,-0.13
2021-08-19 00:27:36,0.0,-0.135
2021-08-19 00:27:36,0.015,-0.145
2021-08-19 00:27:36,0.015,-0.14
2021-08-19 00:27:36,0.005,-0.14
2021-08-19 00:27:36,0.0,-0.155
2021-08-19 00:27:37,0.005,-0.125
2021-08-19 00:27:37,0.0,-0.155
2021-08-19 00:27:37,0.005,-0.155
2021-08-19 00:27:37,-0.01,-0.135
2021-08-19 00:27:38,-0.005,-0.14
2021-08-19 00:27:38,-0.005,-0.15
2021-08-19 00:27:38,0.01,-0.145
2021-08-19 00:27:38,0.01,-0.15
2021-08-19 00:27:39,-0.005,-0.145
2021-08-19 00:27:39,-0.005,-0.145
2021-08-19 00:27:39,0.0,-0.15
2021-08-19 00:27:39,0.0,-0.14
2021-08-19 00:27:40,0.01,-0.155
2021-08-19 00:27:40,-0.005,-0.135
2021-08-19 00:27:40,-0.02,-0.14
2021-08-19 00:27:40,-0.015,-0.14
2021-08-19 00:27:41,-0.01,-0.13
2021-08-19 00:27:41,0.0,-0.135
2021-08-19 00:27:41,0.0,-0.115
2021-08-19 00:27:41,0.0,-0.115
2021-08-19 00:27:42,0.01,-0.135
2021-08-19 00:27:42,0.005,-0.13
2021-08-19 00:27:42,-0.005,-0.12
2021-08-19 00:27:42,0.005,-0.12
2021-08-19 00:27:42,-0.01,-0.13
2021-08-19 00:27:43,-0.01,-0.115
2021-08-19 00:27:43,-0.005,-0.1
2021-08-19 00:27:43,0.0,-0.085
2021-08-19 00:27:43,-0.02,-0.06
2021-08-19 00:27:44,0.015,-0.02
2021-08-19 00:27:44,0.0,0.005
2021-08-19 00:27:44,0.0,0.03
2021-08-19 00:27:44,-0.005,0.03
2021-08-19 00:27:45,0.015,0.04
2021-08-19 00:27:45,0.075,0.04
2021-08-19 00:27:45,0.05,0.035
2021-08-19 00:27:45,0.045,0.035
2021-08-19 00:27:46,0.07,0.01
2021-08-19 00:27:46,0.09,0.015
2021-08-19 00:27:46,0.1,0.02
2021-08-19 00:27:46,0.085,0.03
2021-08-19 00:27:47,0.075,0.045
2021-08-19 00:27:47,0.05,0.07
2021-08-19 00:27:47,0.04,0.035
2021-08-19 00:27:47,0.015,0.0
2021-08-19 00:27:48,0.01,-0.04
2021-08-19 00:27:48,0.0,-0.08
2021-08-19 00:27:48,-0.025,-0.085
2021-08-19 00:27:48,-0.05,-0.07
2021-08-19 00:27:48,-0.065,-0.05
2021-08-19 00:27:49,-0.065,-0.05
2021-08-19 00:27:49,-0.08,-0.065
2021-08-19 00:27:49,-0.08,-0.065
2021-08-19 00:27:49,-0.105,-0.065
2021-08-19 00:27:50,-0.07,-0.07
2021-08-19 00:27:50,-0.08,-0.09
2021-08-19 00:27:50,-0.06,-0.1
2021-08-19 00:27:50,-0.02,-0.11
2021-08-19 00:27:51,-0.06,-0.145
2021-08-19 00:27:51,-0.055,-0.15
2021-08-19 00:27:51,-0.025,-0.16
2021-08-19 00:27:51,-0.02,-0.14
2021-08-19 00:27:52,0.0,-0.135
2021-08-19 00:27:52,0.025,-0.14
2021-08-19 00:27:52,0.02,-0.145
2021-08-19 00:27:52,0.02,-0.14
2021-08-19 00:27:53,0.03,-0.135
2021-08-19 00:27:53,0.015,-0.11
2021-08-19 00:27:53,0.02,-0.135
2021-08-19 00:27:53,0.01,-0.125
2021-08-19 00:27:54,0.015,-0.125
2021-08-19 00:27:54,0.0,-0.135
2021-08-19 00:27:54,0.0,-0.105
2021-08-19 00:27:54,0.0,-0.11
2021-08-19 00:27:54,0.0,-0.105
2021-08-19 00:27:55,-0.01,-0.1
2021-08-19 00:27:55,-0.02,-0.07
2021-08-19 00:27:55,0.0,-0.035
2021-08-19 00:27:55,0.0,-0.01
2021-08-19 00:27:56,0.0,0.01
2021-08-19 00:27:56,-0.005,0.055
2021-08-19 00:27:56,-0.01,0.23
2021-08-19 00:27:56,0.0,0.485
2021-08-19 00:27:57,0.035,0.695
2021-08-19 00:27:57,0.04,0.85
2021-08-19 00:27:57,0.025,0.9
2021-08-19 00:27:57,-0.035,0.915
2021-08-19 00:27:58,-0.075,0.845
2021-08-19 00:27:58,-0.14,0.685
2021-08-19 00:27:58,-0.25,0.395
2021-08-19 00:27:58,-0.44,0.15
2021-08-19 00:27:59,-0.735,0.115
2021-08-19 00:27:59,-1.08,0.28
2021-08-19 00:27:59,-1.33,0.325
2021-08-19 00:27:59,-1.445,0.11
2021-08-19 00:28:00,-1.475,-0.175
2021-08-19 00:28:00,-1.33,-0.395
2021-08-19 00:28:00,-0.94,-0.51
2021-08-19 00:28:00,-0.495,-0.545
2021-08-19 00:28:00,-0.215,-0.47
2021-08-19 00:28:01,-0.125,-0.375
2021-08-19 00:28:01,-0.15,-0.28
2021-08-19 00:28:01,-0.175,-0.25
2021-08-19 00:28:01,-0.185,-0.265
2021-08-19 00:28:02,-0.16,-0.285
2021-08-19 00:28:02,-0.13,-0.265
2021-08-19 00:28:02,-0.065,-0.275
2021-08-19 00:28:02,-0.01,-0.26
2021-08-19 00:28:03,0.03,-0.255
2021-08-19 00:28:03,0.04,-0.265
2021-08-19 00:28:03,0.05,-0.27
2021-08-19 00:28:03,0.03,-0.265
2021-08-19 00:28:04,0.06,-0.25
2021-08-19 00:28:04,0.045,-0.275
2021-08-19 00:28:04,0.07,-0.28
2021-08-19 00:28:04,0.06,-0.26
2021-08-19 00:28:05,0.07,-0.255
2021-08-19 00:28:05,0.065,-0.265
2021-08-19 00:28:05,0.075,-0.26
2021-08-19 00:28:05,0.085,-0.26
2021-08-19 00:28:06,0.075,-0.24
