Time,ECG1,ECG2
2021-08-19 23:18:06.228,-0.35,-0.125
2021-08-19 23:18:06.232,-0.35,-0.125
2021-08-19 23:18:06.236,-0.35,-0.15
2021-08-19 23:18:06.240,-0.36,-0.14
2021-08-19 23:18:06.244,-0.36,-0.155
2021-08-19 23:18:06.248,-0.35,-0.18
2021-08-19 23:18:06.252,-0.32,-0.17
2021-08-19 23:18:06.256,-0.325,-0.15
2021-08-19 23:18:06.260,-0.32,-0.16
2021-08-19 23:18:06.264,-0.29,-0.17
2021-08-19 23:18:06.268,-0.3,-0.16
2021-08-19 23:18:06.272,-0.275,-0.16
2021-08-19 23:18:06.276,-0.295,-0.145
2021-08-19 23:18:06.280,-0.285,-0.155
2021-08-19 23:18:06.284,-0.29,-0.13
2021-08-19 23:18:06.288,-0.275,-0.14
2021-08-19 23:18:06.292,-0.28,-0.13
2021-08-19 23:18:06.296,-0.285,-0.125
2021-08-19 23:18:06.300,-0.25,-0.12
2021-08-19 23:18:06.304,-0.26,-0.12
2021-08-19 23:18:06.308,-0.265,-0.125
2021-08-19 23:18:06.312,-0.265,-0.12
2021-08-19 23:18:06.316,-0.27,-0.125
2021-08-19 23:18:06.320,-0.285,-0.08
2021-08-19 23:18:06.324,-0.285,-0.095
2021-08-19 23:18:06.328,-0.275,-0.1
2021-08-19 23:18:06.332,-0.265,-0.095
2021-08-19 23:18:06.336,-0.265,-0.12
2021-08-19 23:18:06.340,-0.25,-0.085
2021-08-19 23:18:06.344,-0.225,-0.085
2021-08-19 23:18:06.348,-0.2,-0.08
2021-08-19 23:18:06.352,-0.2,-0.07
2021-08-19 23:18:06.356,-0.18,-0.055
2021-08-19 23:18:06.360,-0.155,-0.055
2021-08-19 23:18:06.364,-0.15,-0.05
2021-08-19 23:18:06.368,-0.12,-0.02
2021-08-19 23:18:06.372,-0.095,-0.01
2021-08-19 23:18:06.376,-0.055,0.01
2021-08-19 23:18:06.380,0.015,0.04
2021-08-19 23:18:06.384,0.095,0.045
2021-08-19 23:18:06.388,0.155,0.06
2021-08-19 23:18:06.392,0.235,0.04
2021-08-19 23:18:06.396,0.28,0.07
2021-08-19 23:18:06.400,0.265,0.05
2021-08-19 23:18:06.404,0.225,0.025
2021-08-19 23:18:06.408,0.145,0.04
2021-08-19 23:18:06.412,0.06,0.05
2021-08-19 23:18:06.416,-0.005,0.0
2021-08-19 23:18:06.420,0.03,-0.05
2021-08-19 23:18:06.424,0.27,-0.22
2021-08-19 23:18:06.428,0.58,-0.48
2021-08-19 23:18:06.432,0.88,-0.795
2021-08-19 23:18:06.436,1.11,-1.05
2021-08-19 23:18:06.440,1.13,-1.03
2021-08-19 23:18:06.444,0.89,-0.815
2021-08-19 23:18:06.448,0.46,-0.43
2021-08-19 23:18:06.452,0.075,-0.1
2021-08-19 23:18:06.456,-0.105,0.13
2021-08-19 23:18:06.460,-0.2,0.225
2021-08-19 23:18:06.464,-0.26,0.225
2021-08-19 23:18:06.468,-0.31,0.205
2021-08-19 23:18:06.472,-0.345,0.18
2021-08-19 23:18:06.476,-0.385,0.15
2021-08-19 23:18:06.480,-0.38,0.1
2021-08-19 23:18:06.484,-0.39,0.075
2021-08-19 23:18:06.488,-0.41,0.065
2021-08-19 23:18:06.492,-0.415,0.05
2021-08-19 23:18:06.496,-0.435,0.01
2021-08-19 23:18:06.500,-0.465,0.03
2021-08-19 23:18:06.504,-0.45,0.035
2021-08-19 23:18:06.508,-0.47,0.025
2021-08-19 23:18:06.512,-0.485,0.045
2021-08-19 23:18:06.516,-0.5,0.02
2021-08-19 23:18:06.520,-0.5,0.025
2021-08-19 23:18:06.524,-0.5,0.03
2021-08-19 23:18:06.528,-0.51,0.045
2021-08-19 23:18:06.532,-0.53,0.03
2021-08-19 23:18:06.536,-0.535,0.03
2021-08-19 23:18:06.540,-0.545,0.025
2021-08-19 23:18:06.544,-0.565,0.02
2021-08-19 23:18:06.548,-0.565,0.03
2021-08-19 23:18:06.552,-0.56,0.02
2021-08-19 23:18:06.556,-0.54,0.03
2021-08-19 23:18:06.560,-0.53,0.015
2021-08-19 23:18:06.564,-0.52,0.005
2021-08-19 23:18:06.568,-0.505,0.015
2021-08-19 23:18:06.572,-0.48,0.045
2021-08-19 23:18:06.576,-0.475,0.055
2021-08-19 23:18:06.580,-0.47,0.06
2021-08-19 23:18:06.584,-0.445,0.065
2021-08-19 23:18:06.588,-0.41,0.09
2021-08-19 23:18:06.592,-0.405,0.115
2021-08-19 23:18:06.596,-0.375,0.105
2021-08-19 23:18:06.600,-0.34,0.13
2021-08-19 23:18:06.604,-0.345,0.13
2021-08-19 23:18:06.608,-0.35,0.155
2021-08-19 23:18:06.612,-0.35,0.175
2021-08-19 23:18:06.616,-0.365,0.185
2021-08-19 23:18:06.620,-0.415,0.19
2021-08-19 23:18:06.624,-0.415,0.19
2021-08-19 23:18:06.628,-0.465,0.165
2021-08-19 23:18:06.632,-0.485,0.175
2021-08-19 23:18:06.636,-0.51,0.175
2021-08-19 23:18:06.640,-0.49,0.175
2021-08-19 23:18:06.644,-0.5,0.195
2021-08-19 23:18:06.648,-0.49,0.16
2021-08-19 23:18:06.652,-0.46,0.155
2021-08-19 23:18:06.656,-0.44,0.13
