Time,ECG1,ECG2
2021-08-19 19:33:37.740,0.185,-0.355
2021-08-19 19:33:37.744,0.175,-0.39
2021-08-19 19:33:37.748,0.18,-0.405
2021-08-19 19:33:37.752,0.165,-0.405
2021-08-19 19:33:37.756,0.155,-0.36
2021-08-19 19:33:37.760,0.17,-0.36
2021-08-19 19:33:37.764,0.16,-0.365
2021-08-19 19:33:37.768,0.175,-0.355
2021-08-19 19:33:37.772,0.155,-0.365
2021-08-19 19:33:37.776,0.17,-0.375
2021-08-19 19:33:37.780,0.185,-0.37
2021-08-19 19:33:37.784,0.17,-0.36
2021-08-19 19:33:37.788,0.16,-0.35
2021-08-19 19:33:37.792,0.18,-0.34
2021-08-19 19:33:37.796,0.17,-0.33
2021-08-19 19:33:37.800,0.155,-0.31
2021-08-19 19:33:37.804,0.17,-0.29
2021-08-19 19:33:37.808,0.19,-0.28
2021-08-19 19:33:37.812,0.165,-0.275
2021-08-19 19:33:37.816,0.17,-0.27
2021-08-19 19:33:37.820,0.145,-0.275
2021-08-19 19:33:37.824,0.145,-0.29
2021-08-19 19:33:37.828,0.14,-0.275
2021-08-19 19:33:37.832,0.165,-0.245
2021-08-19 19:33:37.836,0.165,-0.235
2021-08-19 19:33:37.840,0.17,-0.25
2021-08-19 19:33:37.844,0.165,-0.255
2021-08-19 19:33:37.848,0.18,-0.24
2021-08-19 19:33:37.852,0.155,-0.225
2021-08-19 19:33:37.856,0.155,-0.225
2021-08-19 19:33:37.860,0.16,-0.22
2021-08-19 19:33:37.864,0.145,-0.23
2021-08-19 19:33:37.868,0.155,-0.22
2021-08-19 19:33:37.872,0.17,-0.225
2021-08-19 19:33:37.876,0.165,-0.205
2021-08-19 19:33:37.880,0.165,-0.205
2021-08-19 19:33:37.884,0.145,-0.195
2021-08-19 19:33:37.888,0.165,-0.19
2021-08-19 19:33:37.892,0.16,-0.19
2021-08-19 19:33:37.896,0.155,-0.2
2021-08-19 19:33:37.900,0.17,-0.19
