Time,ECG1,ECG2
2021-08-01 00:08:10.500,0.075,0.115
2021-08-01 00:08:10.504,0.055,0.085
2021-08-01 00:08:10.508,0.045,0.07
2021-08-01 00:08:10.512,0.025,0.04
2021-08-01 00:08:10.516,0.0,0.05
2021-08-01 00:08:10.520,-0.01,0.03
2021-08-01 00:08:10.524,-0.01,0.045
2021-08-01 00:08:10.528,-0.02,0.035
2021-08-01 00:08:10.532,-0.03,0.02
2021-08-01 00:08:10.536,-0.04,0.01
2021-08-01 00:08:10.540,-0.035,0.025
2021-08-01 00:08:10.544,-0.045,0.025
2021-08-01 00:08:10.548,-0.015,0.03
2021-08-01 00:08:10.552,-0.025,0.02
2021-08-01 00:08:10.556,-0.04,0.015
2021-08-01 00:08:10.560,-0.04,0.015
2021-08-01 00:08:10.564,-0.035,0.03
2021-08-01 00:08:10.568,-0.03,0.01
2021-08-01 00:08:10.572,-0.035,0.025
2021-08-01 00:08:10.576,-0.02,0.015
2021-08-01 00:08:10.580,-0.015,0.0
2021-08-01 00:08:10.584,-0.02,0.02
2021-08-01 00:08:10.588,-0.03,0.005
2021-08-01 00:08:10.592,-0.035,0.01
2021-08-01 00:08:10.596,-0.025,0.015
2021-08-01 00:08:10.600,-0.015,0.0
2021-08-01 00:08:10.604,-0.02,0.0
2021-08-01 00:08:10.608,-0.025,-0.015
2021-08-01 00:08:10.612,0.0,0.0
2021-08-01 00:08:10.616,0.01,-0.01
2021-08-01 00:08:10.620,-0.025,-0.015
2021-08-01 00:08:10.624,-0.015,-0.025
2021-08-01 00:08:10.628,0.0,-0.02
2021-08-01 00:08:10.632,0.0,-0.01
2021-08-01 00:08:10.636,-0.02,-0.03
2021-08-01 00:08:10.640,0.01,-0.04
2021-08-01 00:08:10.644,0.005,-0.045
2021-08-01 00:08:10.648,0.0,-0.04
2021-08-01 00:08:10.652,0.0,-0.06
2021-08-01 00:08:10.656,-0.01,-0.065
2021-08-01 00:08:10.660,-0.005,-0.06
2021-08-01 00:08:10.664,0.015,-0.065
2021-08-01 00:08:10.668,-0.005,-0.08
2021-08-01 00:08:10.672,-0.01,-0.11
2021-08-01 00:08:10.676,-0.01,-0.1
2021-08-01 00:08:10.680,-0.015,-0.11
2021-08-01 00:08:10.684,-0.01,-0.085
2021-08-01 00:08:10.688,-0.01,-0.12
2021-08-01 00:08:10.692,-0.005,-0.13
2021-08-01 00:08:10.696,-0.02,-0.13
2021-08-01 00:08:10.700,-0.01,-0.115
2021-08-01 00:08:10.704,-0.02,-0.135
2021-08-01 00:08:10.708,-0.03,-0.145
2021-08-01 00:08:10.712,-0.035,-0.14
2021-08-01 00:08:10.716,-0.04,-0.135
2021-08-01 00:08:10.720,-0.06,-0.13
2021-08-01 00:08:10.724,-0.015,-0.16
2021-08-01 00:08:10.728,-0.035,-0.15
2021-08-01 00:08:10.732,-0.04,-0.145
2021-08-01 00:08:10.736,-0.035,-0.155
2021-08-01 00:08:10.740,-0.045,-0.16
2021-08-01 00:08:10.744,-0.035,-0.165
2021-08-01 00:08:10.748,-0.05,-0.145
2021-08-01 00:08:10.752,-0.035,-0.14
2021-08-01 00:08:10.756,-0.04,-0.17
2021-08-01 00:08:10.760,-0.03,-0.17
2021-08-01 00:08:10.764,-0.045,-0.15
2021-08-01 00:08:10.768,-0.06,-0.14
2021-08-01 00:08:10.772,-0.045,-0.16
2021-08-01 00:08:10.776,-0.06,-0.155
2021-08-01 00:08:10.780,-0.085,-0.155
2021-08-01 00:08:10.784,-0.05,-0.155
2021-08-01 00:08:10.788,-0.045,-0.15
2021-08-01 00:08:10.792,-0.055,-0.15
2021-08-01 00:08:10.796,-0.065,-0.135
2021-08-01 00:08:10.800,-0.015,-0.115
2021-08-01 00:08:10.804,-0.04,-0.105
2021-08-01 00:08:10.808,-0.035,-0.095
2021-08-01 00:08:10.812,-0.02,-0.065
2021-08-01 00:08:10.816,-0.02,-0.04
2021-08-01 00:08:10.820,-0.005,-0.03
2021-08-01 00:08:10.824,0.015,0.0
2021-08-01 00:08:10.828,0.04,0.025
2021-08-01 00:08:10.832,0.04,0.045
2021-08-01 00:08:10.836,0.065,0.045
2021-08-01 00:08:10.840,0.075,0.035
2021-08-01 00:08:10.844,0.09,0.045
2021-08-01 00:08:10.848,0.095,0.02
2021-08-01 00:08:10.852,0.095,-0.01
2021-08-01 00:08:10.856,0.07,-0.025
2021-08-01 00:08:10.860,0.05,-0.025
2021-08-01 00:08:10.864,0.01,-0.04
2021-08-01 00:08:10.868,-0.01,-0.09
2021-08-01 00:08:10.872,0.0,-0.13
2021-08-01 00:08:10.876,0.02,-0.17
2021-08-01 00:08:10.880,0.01,-0.18
2021-08-01 00:08:10.884,0.0,-0.215
2021-08-01 00:08:10.888,-0.035,-0.235
2021-08-01 00:08:10.892,-0.05,-0.235
2021-08-01 00:08:10.896,-0.06,-0.24
2021-08-01 00:08:10.900,-0.04,-0.255
2021-08-01 00:08:10.904,-0.01,-0.27
2021-08-01 00:08:10.908,-0.04,-0.275
2021-08-01 00:08:10.912,-0.035,-0.275
2021-08-01 00:08:10.916,-0.03,-0.285
2021-08-01 00:08:10.920,-0.005,-0.295
2021-08-01 00:08:10.924,-0.015,-0.295
2021-08-01 00:08:10.928,-0.015,-0.285
2021-08-01 00:08:10.932,-0.035,-0.295
2021-08-01 00:08:10.936,-0.025,-0.305
2021-08-01 00:08:10.940,-0.03,-0.305
2021-08-01 00:08:10.944,-0.025,-0.315
2021-08-01 00:08:10.948,-0.035,-0.305
2021-08-01 00:08:10.952,-0.02,-0.31
2021-08-01 00:08:10.956,0.0,-0.32
2021-08-01 00:08:10.960,-0.025,-0.305
2021-08-01 00:08:10.964,-0.02,-0.305
2021-08-01 00:08:10.968,0.0,-0.315
2021-08-01 00:08:10.972,-0.015,-0.315
2021-08-01 00:08:10.976,-0.01,-0.305
2021-08-01 00:08:10.980,-0.015,-0.265
2021-08-01 00:08:10.984,-0.025,-0.245
2021-08-01 00:08:10.988,-0.01,-0.135
2021-08-01 00:08:10.992,-0.03,0.035
2021-08-01 00:08:10.996,-0.035,0.135
2021-08-01 00:08:11.000,0.0,0.185
2021-08-01 00:08:11.004,0.0,0.2
2021-08-01 00:08:11.008,0.06,-0.065
2021-08-01 00:08:11.012,0.015,-0.545
2021-08-01 00:08:11.016,-0.09,-1.025
2021-08-01 00:08:11.020,-0.32,-1.37
2021-08-01 00:08:11.024,-0.67,-1.49
2021-08-01 00:08:11.028,-0.97,-1.565
2021-08-01 00:08:11.032,-1.285,-1.605
2021-08-01 00:08:11.036,-1.585,-1.725
2021-08-01 00:08:11.040,-1.695,-1.905
2021-08-01 00:08:11.064,-1.34,-1.89
2021-08-01 00:08:11.068,-1.25,-1.62
2021-08-01 00:08:11.072,-1.165,-1.455
2021-08-01 00:08:11.076,-1.095,-1.335
2021-08-01 00:08:11.080,-0.995,-1.23
2021-08-01 00:08:11.084,-0.93,-1.21
2021-08-01 00:08:11.088,-0.855,-1.15
2021-08-01 00:08:11.092,-0.8,-0.96
2021-08-01 00:08:11.096,-0.695,-0.685
2021-08-01 00:08:11.100,-0.585,-0.395
2021-08-01 00:08:11.104,-0.49,-0.155
2021-08-01 00:08:11.108,-0.375,0.03
2021-08-01 00:08:11.112,-0.23,0.145
2021-08-01 00:08:11.116,-0.115,0.22
2021-08-01 00:08:11.120,-0.005,0.245
2021-08-01 00:08:11.124,0.09,0.245
2021-08-01 00:08:11.128,0.145,0.275
2021-08-01 00:08:11.132,0.17,0.33
2021-08-01 00:08:11.136,0.175,0.35
2021-08-01 00:08:11.140,0.22,0.345
