Time,ECG1,ECG2
2021-08-19 20:32:06.964,0.055,-0.035
2021-08-19 20:32:06.968,0.05,0.255
2021-08-19 20:32:06.972,0.055,0.425
2021-08-19 20:32:06.976,0.075,0.565
2021-08-19 20:32:06.980,0.14,0.615
2021-08-19 20:32:06.984,0.22,0.515
2021-08-19 20:32:06.988,0.3,0.33
2021-08-19 20:32:06.992,0.33,0.26
2021-08-19 20:32:06.996,0.335,0.23
2021-08-19 20:32:07.000,0.315,0.09
2021-08-19 20:32:07.004,0.305,-0.135
2021-08-19 20:32:07.008,0.31,-0.28
2021-08-19 20:32:07.012,0.315,-0.28
2021-08-19 20:32:07.016,0.32,-0.34
2021-08-19 20:32:07.020,0.36,-0.4
2021-08-19 20:32:07.024,0.36,-0.425
2021-08-19 20:32:07.028,0.36,-0.415
2021-08-19 20:32:07.032,0.385,-0.385
2021-08-19 20:32:07.036,0.36,-0.39
2021-08-19 20:32:07.040,0.335,-0.425
2021-08-19 20:32:07.044,0.315,-0.415
2021-08-19 20:32:07.048,0.345,-0.395
2021-08-19 20:32:07.052,0.355,-0.395
2021-08-19 20:32:07.056,0.335,-0.43
2021-08-19 20:32:07.060,0.34,-0.43
2021-08-19 20:32:07.064,0.365,-0.39
2021-08-19 20:32:07.068,0.415,-0.415
2021-08-19 20:32:07.072,0.445,-0.465
2021-08-19 20:32:07.076,0.465,-0.47
2021-08-19 20:32:07.080,0.495,-0.445
2021-08-19 20:32:07.084,0.51,-0.47
2021-08-19 20:32:07.088,0.485,-0.475
2021-08-19 20:32:07.092,0.48,-0.495
2021-08-19 20:32:07.096,0.49,-0.49
2021-08-19 20:32:07.100,0.5,-0.565
2021-08-19 20:32:07.104,0.52,-0.625
2021-08-19 20:32:07.108,0.525,-0.635
2021-08-19 20:32:07.112,0.535,-0.615
2021-08-19 20:32:07.116,0.545,-0.615
2021-08-19 20:32:07.120,0.58,-0.625
2021-08-19 20:32:07.124,0.6,-0.635
2021-08-19 20:32:07.128,0.6,-0.635
2021-08-19 20:32:07.132,0.61,-0.645
2021-08-19 20:32:07.136,0.565,-0.64
2021-08-19 20:32:07.140,0.555,-0.655
2021-08-19 20:32:07.144,0.55,-0.65
2021-08-19 20:32:07.148,0.56,-0.615
2021-08-19 20:32:07.152,0.54,-0.615
2021-08-19 20:32:07.156,0.52,-0.595
2021-08-19 20:32:07.160,0.475,-0.59
2021-08-19 20:32:07.164,0.46,-0.605
2021-08-19 20:32:07.168,0.425,-0.66
2021-08-19 20:32:07.172,0.39,-0.62
2021-08-19 20:32:07.176,0.35,-0.585
2021-08-19 20:32:07.180,0.34,-0.525
2021-08-19 20:32:07.184,0.345,-0.465
2021-08-19 20:32:07.188,0.3,-0.42
2021-08-19 20:32:07.192,0.28,-0.435
2021-08-19 20:32:07.196,0.265,-0.495
2021-08-19 20:32:07.200,0.255,-0.555
2021-08-19 20:32:07.204,0.245,-0.56
2021-08-19 20:32:07.208,0.26,-0.5
2021-08-19 20:32:07.212,0.255,-0.425
2021-08-19 20:32:07.216,0.235,-0.385
2021-08-19 20:32:07.220,0.23,-0.425
2021-08-19 20:32:07.224,0.235,-0.415
2021-08-19 20:32:07.228,0.23,-0.345
2021-08-19 20:32:07.232,0.22,-0.355
2021-08-19 20:32:07.236,0.21,-0.335
2021-08-19 20:32:07.240,0.225,-0.275
2021-08-19 20:32:07.244,0.23,-0.25
2021-08-19 20:32:07.248,0.275,-0.325
2021-08-19 20:32:07.252,0.28,-0.39
2021-08-19 20:32:07.256,0.29,-0.355
2021-08-19 20:32:07.260,0.255,-0.295
2021-08-19 20:32:07.264,0.22,-0.29
2021-08-19 20:32:07.268,0.21,-0.32
2021-08-19 20:32:07.272,0.22,-0.3
2021-08-19 20:32:07.276,0.23,-0.34
2021-08-19 20:32:07.280,0.23,-0.43
2021-08-19 20:32:07.284,0.21,-0.465
2021-08-19 20:32:07.288,0.2,-0.425
2021-08-19 20:32:07.292,0.175,-0.425
2021-08-19 20:32:07.296,0.185,-0.41
2021-08-19 20:32:07.300,0.16,-0.38
2021-08-19 20:32:07.304,0.14,-0.42
2021-08-19 20:32:07.308,0.12,-0.415
2021-08-19 20:32:07.312,0.13,-0.395
2021-08-19 20:32:07.316,0.125,-0.4
2021-08-19 20:32:07.320,0.12,-0.415
2021-08-19 20:32:07.324,0.12,-0.405
2021-08-19 20:32:07.328,0.115,-0.4
2021-08-19 20:32:07.332,0.095,-0.385
2021-08-19 20:32:07.336,0.08,-0.4
2021-08-19 20:32:07.340,0.09,-0.37
2021-08-19 20:32:07.344,0.105,-0.365
2021-08-19 20:32:07.348,0.09,-0.355
2021-08-19 20:32:07.352,0.04,-0.42
2021-08-19 20:32:07.356,-0.035,-0.43
2021-08-19 20:32:07.360,-0.06,-0.405
2021-08-19 20:32:07.364,0.06,-0.34
2021-08-19 20:32:07.368,0.33,-0.325
2021-08-19 20:32:07.372,0.635,-0.3
2021-08-19 20:32:07.376,0.885,-0.295
2021-08-19 20:32:07.380,0.995,-0.3
2021-08-19 20:32:07.384,0.88,-0.27
2021-08-19 20:32:07.388,0.57,-0.25
2021-08-19 20:32:07.392,0.22,-0.255
2021-08-19 20:32:07.396,-0.005,-0.255
2021-08-19 20:32:07.400,-0.1,-0.235
2021-08-19 20:32:07.404,-0.14,-0.15
