Time,ECG1,ECG2
2021-08-19 03:31:03.000,0.14,-0.32
2021-08-19 03:31:03.000,0.145,-0.32
2021-08-19 03:31:03.000,0.15,-0.325
2021-08-19 03:31:03.000,0.175,-0.32
2021-08-19 03:31:04.000,0.145,-0.325
2021-08-19 03:31:04.000,0.15,-0.32
2021-08-19 03:31:04.000,0.145,-0.345
2021-08-19 03:31:04.000,0.155,-0.315
2021-08-19 03:31:05.000,0.16,-0.345
2021-08-19 03:31:05.000,0.145,-0.33
2021-08-19 03:31:05.000,0.145,-0.335
2021-08-19 03:31:05.000,0.14,-0.33
2021-08-19 03:31:06.000,0.13,-0.32
2021-08-19 03:31:06.000,0.13,-0.34
2021-08-19 03:31:06.000,0.13,-0.315
2021-08-19 03:31:06.000,0.125,-0.305
2021-08-19 03:31:06.000,0.12,-0.295
2021-08-19 03:31:07.000,0.125,-0.26
2021-08-19 03:31:07.000,0.105,-0.26
2021-08-19 03:31:07.000,0.105,-0.24
2021-08-19 03:31:07.000,0.095,-0.225
2021-08-19 03:31:08.000,0.095,-0.235
2021-08-19 03:31:08.000,0.075,-0.205
2021-08-19 03:31:08.000,0.09,-0.195
2021-08-19 03:31:08.000,0.09,-0.18
2021-08-19 03:31:09.000,0.06,-0.17
2021-08-19 03:31:09.000,0.055,-0.155
2021-08-19 03:31:09.000,0.055,-0.145
2021-08-19 03:31:09.000,0.045,-0.13
2021-08-19 03:31:10.000,0.035,-0.125
2021-08-19 03:31:10.000,0.03,-0.12
2021-08-19 03:31:10.000,0.015,-0.135
2021-08-19 03:31:10.000,0.015,-0.135
2021-08-19 03:31:11.000,0.0,-0.135
2021-08-19 03:31:11.000,0.005,-0.15
2021-08-19 03:31:11.000,0.01,-0.125
2021-08-19 03:31:11.000,0.005,-0.115
2021-08-19 03:31:12.000,0.02,-0.14
2021-08-19 03:31:12.000,0.02,-0.15
2021-08-19 03:31:12.000,0.025,-0.15
2021-08-19 03:31:12.000,0.01,-0.135
2021-08-19 03:31:12.000,0.015,-0.16
2021-08-19 03:31:13.000,0.01,-0.16
2021-08-19 03:31:13.000,0.005,-0.165
2021-08-19 03:31:13.000,0.02,-0.17
2021-08-19 03:31:13.000,0.02,-0.155
2021-08-19 03:31:14.000,0.03,-0.16
2021-08-19 03:31:14.000,0.03,-0.17
2021-08-19 03:31:14.000,0.04,-0.17
2021-08-19 03:31:14.000,0.005,-0.17
2021-08-19 03:31:15.000,0.03,-0.18
2021-08-19 03:31:15.000,0.04,-0.185
2021-08-19 03:31:15.000,0.03,-0.195
2021-08-19 03:31:15.000,0.01,-0.185
2021-08-19 03:31:16.000,0.005,-0.19
2021-08-19 03:31:16.000,0.005,-0.195
2021-08-19 03:31:16.000,0.0,-0.18
2021-08-19 03:31:16.000,0.005,-0.185
2021-08-19 03:31:17.000,0.015,-0.19
2021-08-19 03:31:17.000,0.01,-0.18
2021-08-19 03:31:17.000,0.02,-0.195
2021-08-19 03:31:17.000,0.03,-0.19
2021-08-19 03:31:18.000,0.02,-0.205
2021-08-19 03:31:18.000,0.035,-0.185
2021-08-19 03:31:18.000,0.035,-0.195
2021-08-19 03:31:18.000,0.02,-0.215
2021-08-19 03:31:18.000,0.025,-0.205
2021-08-19 03:31:19.000,0.03,-0.195
2021-08-19 03:31:19.000,0.025,-0.195
2021-08-19 03:31:19.000,0.025,-0.195
2021-08-19 03:31:19.000,0.03,-0.2
2021-08-19 03:31:20.000,0.025,-0.2
2021-08-19 03:31:20.000,0.045,-0.205
2021-08-19 03:31:20.000,0.02,-0.185
2021-08-19 03:31:20.000,0.03,-0.205
2021-08-19 03:31:21.000,0.01,-0.235
2021-08-19 03:31:21.000,0.01,-0.205
2021-08-19 03:31:21.000,0.015,-0.19
2021-08-19 03:31:21.000,0.0,-0.19
2021-08-19 03:31:22.000,0.005,-0.205
2021-08-19 03:31:22.000,0.03,-0.19
2021-08-19 03:31:22.000,0.005,-0.19
2021-08-19 03:31:22.000,0.0,-0.195
2021-08-19 03:31:23.000,0.0,-0.21
2021-08-19 03:31:23.000,0.015,-0.2
2021-08-19 03:31:23.000,0.01,-0.195
2021-08-19 03:31:23.000,-0.005,-0.205
2021-08-19 03:31:24.000,0.0,-0.21
2021-08-19 03:31:24.000,-0.02,-0.205
2021-08-19 03:31:24.000,-0.01,-0.21
2021-08-19 03:31:24.000,-0.015,-0.18
2021-08-19 03:31:24.000,0.0,-0.18
2021-08-19 03:31:25.000,0.0,-0.2
2021-08-19 03:31:25.000,-0.015,-0.185
2021-08-19 03:31:25.000,-0.025,-0.19
2021-08-19 03:31:25.000,-0.01,-0.21
2021-08-19 03:31:26.000,-0.02,-0.2
2021-08-19 03:31:26.000,-0.01,-0.185
2021-08-19 03:31:26.000,-0.03,-0.19
2021-08-19 03:31:26.000,-0.02,-0.19
2021-08-19 03:31:27.000,-0.02,-0.19
2021-08-19 03:31:27.000,-0.025,-0.19
2021-08-19 03:31:27.000,-0.015,-0.19
2021-08-19 03:31:27.000,-0.01,-0.195
2021-08-19 03:31:28.000,-0.015,-0.19
2021-08-19 03:31:28.000,0.005,-0.2
2021-08-19 03:31:28.000,-0.015,-0.195
2021-08-19 03:31:28.000,0.0,-0.19
2021-08-19 03:31:29.000,-0.03,-0.18
2021-08-19 03:31:29.000,-0.04,-0.17
2021-08-19 03:31:29.000,0.0,-0.185
2021-08-19 03:31:29.000,-0.015,-0.175
2021-08-19 03:31:30.000,-0.035,-0.165
2021-08-19 03:31:30.000,-0.015,-0.105
2021-08-19 03:31:30.000,0.0,-0.09
2021-08-19 03:31:30.000,-0.005,-0.065
2021-08-19 03:31:30.000,-0.03,-0.025
2021-08-19 03:31:31.000,-0.015,-0.015
2021-08-19 03:31:31.000,0.01,-0.02
2021-08-19 03:31:31.000,0.0,-0.005
2021-08-19 03:31:31.000,0.02,0.0
2021-08-19 03:31:32.000,0.04,-0.015
2021-08-19 03:31:32.000,0.07,-0.025
2021-08-19 03:31:32.000,0.105,-0.02
2021-08-19 03:31:32.000,0.1,-0.01
2021-08-19 03:31:33.000,0.08,-0.005
2021-08-19 03:31:33.000,0.055,0.0
2021-08-19 03:31:33.000,0.02,-0.015
2021-08-19 03:31:33.000,0.03,-0.065
2021-08-19 03:31:34.000,0.01,-0.08
2021-08-19 03:31:34.000,-0.005,-0.115
2021-08-19 03:31:34.000,-0.015,-0.135
2021-08-19 03:31:34.000,-0.04,-0.13
2021-08-19 03:31:35.000,-0.055,-0.125
2021-08-19 03:31:35.000,-0.05,-0.125
2021-08-19 03:31:35.000,-0.095,-0.11
2021-08-19 03:31:35.000,-0.095,-0.135
2021-08-19 03:31:36.000,-0.105,-0.125
2021-08-19 03:31:36.000,-0.105,-0.135
2021-08-19 03:31:36.000,-0.07,-0.16
2021-08-19 03:31:36.000,-0.05,-0.145
2021-08-19 03:31:36.000,-0.07,-0.165
2021-08-19 03:31:37.000,-0.055,-0.185
2021-08-19 03:31:37.000,-0.06,-0.19
2021-08-19 03:31:37.000,-0.075,-0.2
2021-08-19 03:31:37.000,-0.055,-0.2
2021-08-19 03:31:38.000,-0.025,-0.19
2021-08-19 03:31:38.000,0.0,-0.19
2021-08-19 03:31:38.000,-0.015,-0.215
2021-08-19 03:31:38.000,-0.005,-0.195
2021-08-19 03:31:39.000,0.0,-0.18
2021-08-19 03:31:39.000,-0.005,-0.175
2021-08-19 03:31:39.000,-0.02,-0.185
2021-08-19 03:31:39.000,-0.005,-0.18
2021-08-19 03:31:40.000,-0.035,-0.17
2021-08-19 03:31:40.000,-0.03,-0.175
2021-08-19 03:31:40.000,-0.025,-0.145
2021-08-19 03:31:40.000,-0.005,-0.15
2021-08-19 03:31:41.000,-0.03,-0.16
2021-08-19 03:31:41.000,-0.02,-0.13
2021-08-19 03:31:41.000,-0.035,-0.08
2021-08-19 03:31:41.000,-0.04,-0.03
2021-08-19 03:31:42.000,-0.04,-0.04
2021-08-19 03:31:42.000,-0.045,-0.015
2021-08-19 03:31:42.000,-0.045,0.135
2021-08-19 03:31:42.000,-0.025,0.375
2021-08-19 03:31:42.000,0.015,0.63
2021-08-19 03:31:43.000,0.025,0.795
2021-08-19 03:31:43.000,0.03,0.9
2021-08-19 03:31:43.000,-0.03,0.945
2021-08-19 03:31:43.000,-0.09,0.895
