Time,ECG1,ECG2
2021-08-19 05:32:30.000,-0.51,0.05
2021-08-19 05:32:30.004,-0.485,0.04
2021-08-19 05:32:30.008,-0.445,0.05
2021-08-19 05:32:30.012,-0.415,0.1
2021-08-19 05:32:30.016,-0.38,0.13
2021-08-19 05:32:30.020,-0.36,0.14
2021-08-19 05:32:30.024,-0.29,0.21
2021-08-19 05:32:30.028,-0.25,0.22
2021-08-19 05:32:30.032,-0.175,0.25
2021-08-19 05:32:30.036,-0.15,0.27
2021-08-19 05:32:30.040,-0.105,0.33
2021-08-19 05:32:30.044,-0.06,0.385
2021-08-19 05:32:30.048,0.01,0.415
2021-08-19 05:32:30.052,0.055,0.42
2021-08-19 05:32:30.056,0.1,0.46
2021-08-19 05:32:30.060,0.13,0.48
2021-08-19 05:32:30.064,0.15,0.5
2021-08-19 05:32:30.068,0.19,0.51
2021-08-19 05:32:30.072,0.21,0.585
2021-08-19 05:32:30.076,0.28,0.57
2021-08-19 05:32:30.080,0.29,0.665
2021-08-19 05:32:30.084,0.315,0.66
2021-08-19 05:32:30.088,0.315,0.69
2021-08-19 05:32:30.092,0.33,0.705
2021-08-19 05:32:30.096,0.365,0.73
2021-08-19 05:32:30.100,0.375,0.75
2021-08-19 05:32:30.104,0.37,0.775
2021-08-19 05:32:30.108,0.39,0.78
2021-08-19 05:32:30.112,0.4,0.845
2021-08-19 05:32:30.116,0.395,0.855
2021-08-19 05:32:30.120,0.345,0.81
2021-08-19 05:32:30.124,0.305,0.82
2021-08-19 05:32:30.128,0.315,0.815
2021-08-19 05:32:30.132,0.29,0.78
2021-08-19 05:32:30.136,0.23,0.76
2021-08-19 05:32:30.140,0.17,0.72
2021-08-19 05:32:30.144,0.095,0.685
2021-08-19 05:32:30.148,0.065,0.675
2021-08-19 05:32:30.152,0.04,0.645
2021-08-19 05:32:30.156,0.01,0.645
2021-08-19 05:32:30.160,-0.075,0.615
2021-08-19 05:32:30.164,-0.095,0.58
2021-08-19 05:32:30.168,-0.125,0.585
2021-08-19 05:32:30.172,-0.165,0.51
2021-08-19 05:32:30.176,-0.205,0.5
2021-08-19 05:32:30.180,-0.235,0.46
2021-08-19 05:32:30.184,-0.275,0.45
2021-08-19 05:32:30.188,-0.29,0.415
2021-08-19 05:32:30.192,-0.27,0.385
2021-08-19 05:32:30.196,-0.31,0.36
2021-08-19 05:32:30.200,-0.33,0.325
2021-08-19 05:32:30.204,-0.39,0.3
2021-08-19 05:32:30.208,-0.38,0.33
2021-08-19 05:32:30.212,-0.375,0.305
2021-08-19 05:32:30.216,-0.395,0.28
2021-08-19 05:32:30.220,-0.38,0.255
2021-08-19 05:32:30.224,-0.41,0.275
2021-08-19 05:32:30.228,-0.405,0.27
2021-08-19 05:32:30.232,-0.39,0.26
2021-08-19 05:32:30.236,-0.39,0.235
2021-08-19 05:32:30.240,-0.39,0.23
2021-08-19 05:32:30.244,-0.39,0.225
2021-08-19 05:32:30.248,-0.365,0.205
2021-08-19 05:32:30.252,-0.365,0.215
2021-08-19 05:32:30.256,-0.395,0.215
2021-08-19 05:32:30.260,-0.395,0.195
2021-08-19 05:32:30.264,-0.39,0.18
2021-08-19 05:32:30.268,-0.375,0.19
2021-08-19 05:32:30.272,-0.38,0.17
2021-08-19 05:32:30.276,-0.37,0.16
2021-08-19 05:32:30.280,-0.38,0.15
2021-08-19 05:32:30.284,-0.38,0.14
2021-08-19 05:32:30.288,-0.415,0.155
2021-08-19 05:32:30.292,-0.385,0.12
2021-08-19 05:32:30.296,-0.38,0.125
2021-08-19 05:32:30.300,-0.425,0.12
2021-08-19 05:32:30.304,-0.425,0.12
2021-08-19 05:32:30.308,-0.39,0.105
2021-08-19 05:32:30.312,-0.34,0.12
2021-08-19 05:32:30.316,-0.335,0.105
2021-08-19 05:32:30.320,-0.345,0.115
2021-08-19 05:32:30.324,-0.345,0.125
2021-08-19 05:32:30.328,-0.36,0.125
2021-08-19 05:32:30.332,-0.32,0.145
2021-08-19 05:32:30.336,-0.31,0.165
2021-08-19 05:32:30.340,-0.355,0.17
2021-08-19 05:32:30.344,-0.355,0.17
2021-08-19 05:32:30.348,-0.37,0.195
2021-08-19 05:32:30.352,-0.355,0.205
2021-08-19 05:32:30.356,-0.34,0.185
2021-08-19 05:32:30.360,-0.375,0.185
2021-08-19 05:32:30.364,-0.36,0.215
2021-08-19 05:32:30.368,-0.345,0.17
2021-08-19 05:32:30.372,-0.295,0.185
2021-08-19 05:32:30.376,-0.28,0.165
2021-08-19 05:32:30.380,-0.285,0.195
2021-08-19 05:32:30.384,-0.3,0.155
2021-08-19 05:32:30.388,-0.3,0.165
2021-08-19 05:32:30.392,-0.26,0.145
2021-08-19 05:32:30.396,-0.28,0.09
2021-08-19 05:32:30.400,-0.315,0.085
2021-08-19 05:32:30.404,-0.325,0.105
2021-08-19 05:32:30.408,-0.31,0.055
2021-08-19 05:32:30.412,-0.315,0.08
2021-08-19 05:32:30.416,-0.34,0.055
2021-08-19 05:32:30.420,-0.32,0.08
2021-08-19 05:32:30.424,-0.37,0.065
2021-08-19 05:32:30.428,-0.34,0.065
2021-08-19 05:32:30.432,-0.365,0.035
2021-08-19 05:32:30.436,-0.355,0.065
2021-08-19 05:32:30.440,-0.38,0.02
2021-08-19 05:32:30.444,-0.405,0.04
2021-08-19 05:32:30.448,-0.405,0.05
2021-08-19 05:32:30.452,-0.38,0.065
2021-08-19 05:32:30.456,-0.385,0.065
2021-08-19 05:32:30.460,-0.395,0.03
2021-08-19 05:32:30.464,-0.41,0.05
2021-08-19 05:32:30.468,-0.415,0.055
2021-08-19 05:32:30.472,-0.4,0.08
2021-08-19 05:32:30.476,-0.405,0.045
2021-08-19 05:32:30.480,-0.405,0.04
2021-08-19 05:32:30.484,-0.425,0.02
2021-08-19 05:32:30.488,-0.41,0.03
2021-08-19 05:32:30.492,-0.415,0.03
2021-08-19 05:32:30.496,-0.4,0.025
2021-08-19 05:32:30.500,-0.365,0.03
2021-08-19 05:32:30.504,-0.385,0.045
2021-08-19 05:32:30.508,-0.37,0.035
2021-08-19 05:32:30.512,-0.36,0.055
2021-08-19 05:32:30.516,-0.365,0.06
2021-08-19 05:32:30.520,-0.345,0.065
2021-08-19 05:32:30.524,-0.36,0.055
2021-08-19 05:32:30.528,-0.35,0.08
2021-08-19 05:32:30.532,-0.37,0.065
2021-08-19 05:32:30.536,-0.335,0.055
2021-08-19 05:32:30.540,-0.335,0.095
2021-08-19 05:32:30.544,-0.365,0.07
2021-08-19 05:32:30.548,-0.34,0.1
2021-08-19 05:32:30.552,-0.365,0.105
2021-08-19 05:32:30.556,-0.4,0.12
2021-08-19 05:32:30.560,-0.465,0.15
2021-08-19 05:32:30.564,-0.625,0.115
2021-08-19 05:32:30.568,-0.735,0.13
2021-08-19 05:32:30.572,-0.735,0.14
2021-08-19 05:32:30.576,-0.59,0.075
2021-08-19 05:32:30.580,-0.365,0.025
2021-08-19 05:32:30.584,0.0,-0.06
2021-08-19 05:32:30.588,0.25,-0.2
2021-08-19 05:32:30.592,0.305,-0.165
2021-08-19 05:32:30.596,0.635,-0.08
2021-08-19 05:32:30.600,1.12,-0.135
2021-08-19 05:32:30.604,1.175,-0.045
2021-08-19 05:32:30.608,0.715,0.3
2021-08-19 05:32:30.612,-0.185,0.635
2021-08-19 05:32:30.616,-1.005,0.545
2021-08-19 05:32:30.620,-1.5,-0.295
2021-08-19 05:32:30.624,-1.825,-1.06
2021-08-19 05:32:30.652,-1.965,-0.555
2021-08-19 05:32:30.656,-1.62,-0.495
2021-08-19 05:32:30.660,-1.245,-0.49
2021-08-19 05:32:30.664,-0.97,-0.43
2021-08-19 05:32:30.668,-0.805,-0.25
2021-08-19 05:32:30.672,-0.635,-0.075
2021-08-19 05:32:30.676,-0.525,0.0
2021-08-19 05:32:30.680,-0.48,0.06
2021-08-19 05:32:30.684,-0.52,0.115
2021-08-19 05:32:30.688,-0.515,0.115
2021-08-19 05:32:30.692,-0.5,0.105
2021-08-19 05:32:30.696,-0.415,0.135
2021-08-19 05:32:30.700,-0.455,0.11
2021-08-19 05:32:30.704,-0.475,0.09
2021-08-19 05:32:30.708,-0.5,0.135
2021-08-19 05:32:30.712,-0.485,0.13
2021-08-19 05:32:30.716,-0.45,0.08
2021-08-19 05:32:30.720,-0.46,0.075
2021-08-19 05:32:30.724,-0.445,0.07
2021-08-19 05:32:30.728,-0.42,0.085
2021-08-19 05:32:30.732,-0.455,0.045
2021-08-19 05:32:30.736,-0.45,0.02
2021-08-19 05:32:30.740,-0.45,0.085
2021-08-19 05:32:30.744,-0.385,0.07
2021-08-19 05:32:30.748,-0.385,0.075
2021-08-19 05:32:30.752,-0.335,0.06
2021-08-19 05:32:30.756,-0.345,0.06
2021-08-19 05:32:30.760,-0.34,0.07
2021-08-19 05:32:30.764,-0.27,0.115
2021-08-19 05:32:30.768,-0.245,0.115
2021-08-19 05:32:30.772,-0.215,0.13
2021-08-19 05:32:30.776,-0.155,0.135
2021-08-19 05:32:30.780,-0.13,0.15
2021-08-19 05:32:30.784,-0.1,0.16
2021-08-19 05:32:30.788,-0.1,0.17
2021-08-19 05:32:30.792,-0.065,0.17
2021-08-19 05:32:30.796,0.0,0.195
2021-08-19 05:32:30.800,0.075,0.21
2021-08-19 05:32:30.804,0.245,0.22
2021-08-19 05:32:30.808,0.235,0.285
2021-08-19 05:32:30.812,0.255,0.3
2021-08-19 05:32:30.816,0.36,0.32
2021-08-19 05:32:30.820,0.435,0.35
2021-08-19 05:32:30.824,0.38,0.37
2021-08-19 05:32:30.828,0.43,0.375
2021-08-19 05:32:30.832,0.45,0.42
2021-08-19 05:32:30.836,0.545,0.425
2021-08-19 05:32:30.840,0.56,0.455
2021-08-19 05:32:30.844,0.565,0.465
2021-08-19 05:32:30.848,0.64,0.49
2021-08-19 05:32:30.852,0.67,0.505
2021-08-19 05:32:30.856,0.675,0.49
2021-08-19 05:32:30.860,0.735,0.465
2021-08-19 05:32:30.864,0.78,0.515
2021-08-19 05:32:30.868,0.735,0.54
2021-08-19 05:32:30.872,0.79,0.545
2021-08-19 05:32:30.876,0.82,0.565
2021-08-19 05:32:30.880,0.83,0.585
2021-08-19 05:32:30.884,0.775,0.525
2021-08-19 05:32:30.888,0.76,0.56
2021-08-19 05:32:30.892,0.655,0.56
2021-08-19 05:32:30.896,0.64,0.535
2021-08-19 05:32:30.900,0.55,0.55
2021-08-19 05:32:30.904,0.47,0.545
2021-08-19 05:32:30.908,0.44,0.53
2021-08-19 05:32:30.912,0.385,0.585
2021-08-19 05:32:30.916,0.33,0.55
2021-08-19 05:32:30.920,0.315,0.51
2021-08-19 05:32:30.924,0.245,0.57
2021-08-19 05:32:30.928,0.125,0.56
2021-08-19 05:32:30.932,0.13,0.565
2021-08-19 05:32:30.936,0.085,0.595
2021-08-19 05:32:30.940,0.0,0.57
2021-08-19 05:32:30.944,0.005,0.535
2021-08-19 05:32:30.948,-0.005,0.515
2021-08-19 05:32:30.952,-0.08,0.51
2021-08-19 05:32:30.956,-0.11,0.485
2021-08-19 05:32:30.960,-0.125,0.445
2021-08-19 05:32:30.964,-0.135,0.45
2021-08-19 05:32:30.968,-0.155,0.48
2021-08-19 05:32:30.972,-0.195,0.455
