Time,ECG1,ECG2
2021-08-01 00:21:53.000,0.465,-0.38
2021-08-01 00:21:53.004,0.385,-0.355
2021-08-01 00:21:53.008,0.35,-0.365
2021-08-01 00:21:53.012,0.31,-0.36
2021-08-01 00:21:53.016,0.27,-0.35
2021-08-01 00:21:53.020,0.21,-0.365
2021-08-01 00:21:53.024,0.155,-0.36
2021-08-01 00:21:53.028,0.13,-0.36
2021-08-01 00:21:53.032,0.085,-0.365
2021-08-01 00:21:53.036,0.075,-0.355
2021-08-01 00:21:53.040,0.02,-0.375
2021-08-01 00:21:53.044,0.0,-0.365
2021-08-01 00:21:53.048,-0.005,-0.395
2021-08-01 00:21:53.052,0.0,-0.405
2021-08-01 00:21:53.056,-0.005,-0.405
2021-08-01 00:21:53.060,-0.025,-0.425
2021-08-01 00:21:53.064,-0.03,-0.415
2021-08-01 00:21:53.068,-0.05,-0.425
2021-08-01 00:21:53.072,-0.045,-0.42
2021-08-01 00:21:53.076,-0.035,-0.435
2021-08-01 00:21:53.080,-0.035,-0.445
2021-08-01 00:21:53.084,-0.045,-0.415
2021-08-01 00:21:53.088,-0.025,-0.43
2021-08-01 00:21:53.092,-0.04,-0.445
2021-08-01 00:21:53.096,-0.025,-0.45
2021-08-01 00:21:53.100,-0.03,-0.45
2021-08-01 00:21:53.104,-0.035,-0.43
2021-08-01 00:21:53.108,-0.03,-0.43
2021-08-01 00:21:53.112,0.0,-0.42
2021-08-01 00:21:53.116,-0.03,-0.38
2021-08-01 00:21:53.120,-0.04,-0.385
2021-08-01 00:21:53.124,-0.005,-0.4
2021-08-01 00:21:53.128,0.025,-0.415
2021-08-01 00:21:53.132,0.03,-0.405
2021-08-01 00:21:53.136,0.015,-0.385
2021-08-01 00:21:53.140,-0.02,-0.375
2021-08-01 00:21:53.144,-0.055,-0.38
2021-08-01 00:21:53.148,-0.06,-0.395
2021-08-01 00:21:53.152,-0.075,-0.41
2021-08-01 00:21:53.156,-0.085,-0.4
2021-08-01 00:21:53.160,-0.085,-0.38
2021-08-01 00:21:53.164,-0.12,-0.38
2021-08-01 00:21:53.168,-0.145,-0.365
2021-08-01 00:21:53.172,-0.115,-0.36
2021-08-01 00:21:53.176,-0.12,-0.365
2021-08-01 00:21:53.180,-0.12,-0.35
2021-08-01 00:21:53.184,-0.115,-0.345
2021-08-01 00:21:53.188,-0.11,-0.345
2021-08-01 00:21:53.192,-0.125,-0.335
2021-08-01 00:21:53.196,-0.1,-0.345
2021-08-01 00:21:53.200,-0.105,-0.355
2021-08-01 00:21:53.204,-0.115,-0.38
2021-08-01 00:21:53.208,-0.12,-0.375
2021-08-01 00:21:53.212,-0.09,-0.365
2021-08-01 00:21:53.216,-0.105,-0.39
2021-08-01 00:21:53.220,-0.115,-0.38
2021-08-01 00:21:53.224,-0.105,-0.385
2021-08-01 00:21:53.228,-0.115,-0.43
2021-08-01 00:21:53.232,-0.12,-0.42
2021-08-01 00:21:53.236,-0.13,-0.425
2021-08-01 00:21:53.240,-0.125,-0.405
2021-08-01 00:21:53.244,-0.105,-0.415
2021-08-01 00:21:53.248,-0.1,-0.405
2021-08-01 00:21:53.252,-0.12,-0.42
2021-08-01 00:21:53.256,-0.085,-0.41
2021-08-01 00:21:53.260,-0.1,-0.44
2021-08-01 00:21:53.264,-0.105,-0.46
2021-08-01 00:21:53.268,-0.115,-0.45
2021-08-01 00:21:53.272,-0.095,-0.42
2021-08-01 00:21:53.276,-0.1,-0.38
2021-08-01 00:21:53.280,-0.1,-0.395
2021-08-01 00:21:53.284,-0.1,-0.395
2021-08-01 00:21:53.288,-0.08,-0.37
2021-08-01 00:21:53.292,-0.04,-0.37
2021-08-01 00:21:53.296,-0.035,-0.37
2021-08-01 00:21:53.300,-0.055,-0.355
2021-08-01 00:21:53.304,-0.07,-0.335
2021-08-01 00:21:53.308,-0.075,-0.315
2021-08-01 00:21:53.312,-0.095,-0.305
2021-08-01 00:21:53.316,-0.1,-0.315
2021-08-01 00:21:53.320,-0.09,-0.28
2021-08-01 00:21:53.324,-0.115,-0.265
2021-08-01 00:21:53.328,-0.105,-0.27
2021-08-01 00:21:53.332,-0.11,-0.275
2021-08-01 00:21:53.336,-0.085,-0.265
2021-08-01 00:21:53.340,-0.085,-0.27
2021-08-01 00:21:53.344,-0.06,-0.275
2021-08-01 00:21:53.348,-0.06,-0.295
2021-08-01 00:21:53.352,-0.07,-0.295
2021-08-01 00:21:53.356,-0.055,-0.26
2021-08-01 00:21:53.360,-0.065,-0.27
2021-08-01 00:21:53.364,-0.06,-0.275
2021-08-01 00:21:53.368,-0.075,-0.265
2021-08-01 00:21:53.372,-0.05,-0.295
2021-08-01 00:21:53.376,-0.07,-0.325
2021-08-01 00:21:53.380,-0.05,-0.335
2021-08-01 00:21:53.384,-0.06,-0.335
2021-08-01 00:21:53.388,-0.045,-0.335
2021-08-01 00:21:53.392,-0.055,-0.34
2021-08-01 00:21:53.396,-0.085,-0.36
2021-08-01 00:21:53.400,-0.07,-0.38
2021-08-01 00:21:53.404,-0.065,-0.395
2021-08-01 00:21:53.408,-0.1,-0.365
2021-08-01 00:21:53.412,-0.105,-0.37
2021-08-01 00:21:53.416,-0.11,-0.355
2021-08-01 00:21:53.420,-0.085,-0.34
2021-08-01 00:21:53.424,-0.065,-0.335
2021-08-01 00:21:53.428,-0.05,-0.32
2021-08-01 00:21:53.432,-0.035,-0.32
2021-08-01 00:21:53.436,-0.045,-0.325
2021-08-01 00:21:53.440,-0.025,-0.33
2021-08-01 00:21:53.444,-0.025,-0.315
2021-08-01 00:21:53.448,-0.015,-0.32
2021-08-01 00:21:53.452,-0.02,-0.31
2021-08-01 00:21:53.456,-0.005,-0.31
2021-08-01 00:21:53.460,-0.03,-0.35
2021-08-01 00:21:53.464,-0.03,-0.345
2021-08-01 00:21:53.468,-0.01,-0.34
2021-08-01 00:21:53.472,-0.005,-0.31
2021-08-01 00:21:53.476,-0.01,-0.325
2021-08-01 00:21:53.480,-0.055,-0.315
2021-08-01 00:21:53.484,-0.06,-0.3
2021-08-01 00:21:53.488,-0.095,-0.29
2021-08-01 00:21:53.492,-0.11,-0.26
2021-08-01 00:21:53.496,-0.1,-0.22
2021-08-01 00:21:53.500,-0.12,-0.14
2021-08-01 00:21:53.504,-0.11,0.005
2021-08-01 00:21:53.508,-0.07,0.175
2021-08-01 00:21:53.512,-0.005,0.455
2021-08-01 00:21:53.516,0.09,0.765
2021-08-01 00:21:53.520,0.02,1.035
2021-08-01 00:21:53.524,-0.285,1.305
2021-08-01 00:21:53.528,-0.81,1.615
2021-08-01 00:21:53.532,-1.6,1.87
2021-08-01 00:21:53.584,-1.935,1.215
2021-08-01 00:21:53.588,-1.76,0.64
2021-08-01 00:21:53.592,-1.63,-0.02
2021-08-01 00:21:53.596,-1.525,-0.485
2021-08-01 00:21:53.600,-1.365,-0.705
2021-08-01 00:21:53.604,-1.16,-0.695
2021-08-01 00:21:53.608,-0.98,-0.66
2021-08-01 00:21:53.612,-0.73,-0.63
2021-08-01 00:21:53.616,-0.485,-0.635
2021-08-01 00:21:53.620,-0.23,-0.595
2021-08-01 00:21:53.624,0.0,-0.59
2021-08-01 00:21:53.628,0.18,-0.62
2021-08-01 00:21:53.632,0.31,-0.63
2021-08-01 00:21:53.636,0.365,-0.615
2021-08-01 00:21:53.640,0.43,-0.615
2021-08-01 00:21:53.644,0.455,-0.605
2021-08-01 00:21:53.648,0.485,-0.575
2021-08-01 00:21:53.652,0.46,-0.555
2021-08-01 00:21:53.656,0.49,-0.545
2021-08-01 00:21:53.660,0.495,-0.545
2021-08-01 00:21:53.664,0.495,-0.54
2021-08-01 00:21:53.668,0.535,-0.52
2021-08-01 00:21:53.672,0.545,-0.52
2021-08-01 00:21:53.676,0.555,-0.525
2021-08-01 00:21:53.680,0.545,-0.51
2021-08-01 00:21:53.684,0.56,-0.48
2021-08-01 00:21:53.688,0.6,-0.465
2021-08-01 00:21:53.692,0.61,-0.505
2021-08-01 00:21:53.696,0.65,-0.49
2021-08-01 00:21:53.700,0.66,-0.5
2021-08-01 00:21:53.704,0.715,-0.515
2021-08-01 00:21:53.708,0.71,-0.535
2021-08-01 00:21:53.712,0.75,-0.55
2021-08-01 00:21:53.716,0.8,-0.555
2021-08-01 00:21:53.720,0.82,-0.55
2021-08-01 00:21:53.724,0.87,-0.595
2021-08-01 00:21:53.728,0.9,-0.6
2021-08-01 00:21:53.732,0.925,-0.645
2021-08-01 00:21:53.736,0.985,-0.67
2021-08-01 00:21:53.740,0.985,-0.71
2021-08-01 00:21:53.744,1.025,-0.715
2021-08-01 00:21:53.748,1.065,-0.74
2021-08-01 00:21:53.752,1.11,-0.76
2021-08-01 00:21:53.756,1.135,-0.795
2021-08-01 00:21:53.760,1.18,-0.84
2021-08-01 00:21:53.764,1.21,-0.855
2021-08-01 00:21:53.768,1.21,-0.85
2021-08-01 00:21:53.772,1.235,-0.855
2021-08-01 00:21:53.776,1.255,-0.87
2021-08-01 00:21:53.780,1.24,-0.85
2021-08-01 00:21:53.784,1.22,-0.82
2021-08-01 00:21:53.788,1.185,-0.835
2021-08-01 00:21:53.792,1.225,-0.785
2021-08-01 00:21:53.796,1.175,-0.745
2021-08-01 00:21:53.800,1.125,-0.715
2021-08-01 00:21:53.804,1.06,-0.64
2021-08-01 00:21:53.808,0.955,-0.59
2021-08-01 00:21:53.812,0.87,-0.55
2021-08-01 00:21:53.816,0.825,-0.47
2021-08-01 00:21:53.820,0.77,-0.455
2021-08-01 00:21:53.824,0.71,-0.42
2021-08-01 00:21:53.828,0.65,-0.365
2021-08-01 00:21:53.832,0.565,-0.325
2021-08-01 00:21:53.836,0.5,-0.295
2021-08-01 00:21:53.840,0.435,-0.245
2021-08-01 00:21:53.844,0.39,-0.265
2021-08-01 00:21:53.848,0.34,-0.245
2021-08-01 00:21:53.852,0.28,-0.28
2021-08-01 00:21:53.856,0.24,-0.3
2021-08-01 00:21:53.860,0.235,-0.325
2021-08-01 00:21:53.864,0.18,-0.305
2021-08-01 00:21:53.868,0.16,-0.315
2021-08-01 00:21:53.872,0.18,-0.345
2021-08-01 00:21:53.876,0.145,-0.36
2021-08-01 00:21:53.880,0.155,-0.35
2021-08-01 00:21:53.884,0.16,-0.375
2021-08-01 00:21:53.888,0.13,-0.405
2021-08-01 00:21:53.892,0.135,-0.4
2021-08-01 00:21:53.896,0.135,-0.38
2021-08-01 00:21:53.900,0.14,-0.37
2021-08-01 00:21:53.904,0.135,-0.39
2021-08-01 00:21:53.908,0.145,-0.405
2021-08-01 00:21:53.912,0.155,-0.405
2021-08-01 00:21:53.916,0.13,-0.39
2021-08-01 00:21:53.920,0.115,-0.395
2021-08-01 00:21:53.924,0.145,-0.425
2021-08-01 00:21:53.928,0.155,-0.415
2021-08-01 00:21:53.932,0.155,-0.4
2021-08-01 00:21:53.936,0.155,-0.405
2021-08-01 00:21:53.940,0.165,-0.42
2021-08-01 00:21:53.944,0.155,-0.43
2021-08-01 00:21:53.948,0.175,-0.4
2021-08-01 00:21:53.952,0.18,-0.41
2021-08-01 00:21:53.956,0.175,-0.41
2021-08-01 00:21:53.960,0.19,-0.35
2021-08-01 00:21:53.964,0.21,-0.225
2021-08-01 00:21:53.968,0.21,-0.075
2021-08-01 00:21:53.972,0.23,0.04
2021-08-01 00:21:53.976,0.28,0.19
2021-08-01 00:21:53.980,0.42,0.41
2021-08-01 00:21:53.984,0.44,0.595
2021-08-01 00:21:53.988,0.26,0.83
2021-08-01 00:21:53.992,-0.215,1.175
2021-08-01 00:21:53.996,-1.005,1.455
2021-08-01 00:21:54.000,-1.72,1.595
2021-08-01 00:21:54.048,-1.975,0.56
2021-08-01 00:21:54.052,-1.81,0.1
2021-08-01 00:21:54.056,-1.665,-0.5
2021-08-01 00:21:54.060,-1.54,-0.91
2021-08-01 00:21:54.064,-1.41,-0.99
2021-08-01 00:21:54.068,-1.215,-0.885
2021-08-01 00:21:54.072,-1.015,-0.725
2021-08-01 00:21:54.076,-0.755,-0.64
2021-08-01 00:21:54.080,-0.445,-0.6
2021-08-01 00:21:54.084,-0.19,-0.545
2021-08-01 00:21:54.088,0.03,-0.525
2021-08-01 00:21:54.092,0.265,-0.54
2021-08-01 00:21:54.096,0.4,-0.535
2021-08-01 00:21:54.100,0.5,-0.545
2021-08-01 00:21:54.104,0.565,-0.535
2021-08-01 00:21:54.108,0.6,-0.515
2021-08-01 00:21:54.112,0.645,-0.5
2021-08-01 00:21:54.116,0.695,-0.505
2021-08-01 00:21:54.120,0.72,-0.515
2021-08-01 00:21:54.124,0.74,-0.5
2021-08-01 00:21:54.128,0.77,-0.48
2021-08-01 00:21:54.132,0.79,-0.435
2021-08-01 00:21:54.136,0.825,-0.435
2021-08-01 00:21:54.140,0.87,-0.455
2021-08-01 00:21:54.144,0.905,-0.475
2021-08-01 00:21:54.148,0.905,-0.54
2021-08-01 00:21:54.152,0.89,-0.545
2021-08-01 00:21:54.156,0.855,-0.565
2021-08-01 00:21:54.160,0.865,-0.555
2021-08-01 00:21:54.164,0.885,-0.545
2021-08-01 00:21:54.168,0.9,-0.57
2021-08-01 00:21:54.172,0.915,-0.58
2021-08-01 00:21:54.176,0.935,-0.61
2021-08-01 00:21:54.180,0.955,-0.64
2021-08-01 00:21:54.184,0.955,-0.65
2021-08-01 00:21:54.188,0.95,-0.69
2021-08-01 00:21:54.192,0.98,-0.705
2021-08-01 00:21:54.196,0.97,-0.75
2021-08-01 00:21:54.200,1.005,-0.76
2021-08-01 00:21:54.204,1.04,-0.805
2021-08-01 00:21:54.208,1.06,-0.85
2021-08-01 00:21:54.212,1.085,-0.875
2021-08-01 00:21:54.216,1.105,-0.9
2021-08-01 00:21:54.220,1.125,-0.95
2021-08-01 00:21:54.224,1.13,-0.97
2021-08-01 00:21:54.228,1.15,-0.985
2021-08-01 00:21:54.232,1.18,-0.98
2021-08-01 00:21:54.236,1.155,-0.97
2021-08-01 00:21:54.240,1.16,-0.95
2021-08-01 00:21:54.244,1.155,-0.915
2021-08-01 00:21:54.248,1.125,-0.845
2021-08-01 00:21:54.252,1.065,-0.815
2021-08-01 00:21:54.256,1.04,-0.725
2021-08-01 00:21:54.260,1.02,-0.675
2021-08-01 00:21:54.264,0.985,-0.595
2021-08-01 00:21:54.268,0.92,-0.555
2021-08-01 00:21:54.272,0.87,-0.485
2021-08-01 00:21:54.276,0.82,-0.43
2021-08-01 00:21:54.280,0.78,-0.37
2021-08-01 00:21:54.284,0.72,-0.32
2021-08-01 00:21:54.288,0.655,-0.29
2021-08-01 00:21:54.292,0.57,-0.26
2021-08-01 00:21:54.296,0.54,-0.26
2021-08-01 00:21:54.300,0.465,-0.295
